gene	GSM1495249	GSM1495251	GSM1495253	GSM1495250	GSM1495252
360182	-0.56	-0.46	-0.4	-1.17	-0.41
360183	-1.17	-1.21	-1.19	-1.17	-1.18
360184	-1.17	-0.61	-1.19	-1.17	-1.18
360185	-1.17	-0.61	-1.19	-0.55	-1.18
360186	-1.17	-1.21	-1.19	-1.17	-1.18
360187	-1.17	-1.21	-1.19	-1.17	-1.18
360188	-1.17	-1.21	-1.19	-1.17	-1.18
360200	-0.2	-0.12	-0.24	-0.23	0.19
360203	-0.35	-0.39	-1.19	-1.17	-1.18
360205	-1.17	-1.21	-1.19	-1.17	-1.18
360226	-1.17	-1.21	-1.19	-1.17	-1.18
360227	-1.17	-1.21	-1.19	-1.17	-1.18
373156	0.94	0.9	1.42	0.96	1.12
373159	-1.17	-1.21	-1.19	-1.17	-1.18
373509	-1.17	-0.42	-0.35	-1.17	-1.18
373856	-0.46	-1.21	-0.18	-1.17	-0.41
373861	-0.56	-0.26	-0.58	-0.33	-0.56
373863	-1.17	-1.21	-0.11	-0.4	-0.17
374286	-0.46	-0.37	-0.29	-0.4	-0.23
374291	1.26	1.32	1.14	1.4	1.22
374308	-1.17	-1.21	-1.19	-1.17	-1.18
374354	0.57	0.46	0.88	0.55	0.71
374355	-1.17	-0.42	-0.49	-0.36	-0.46
374378	0.88	1.03	0.21	0.8	0.88
374383	0.42	0.29	0.04	0.39	0.26
374393	-0.1	-0.04	0.06	-0.14	0.33
374395	0.26	0.32	0.41	0.3	0.48
374403	-0.06	-0.06	-0.06	-0.01	-0.12
374407	-0.2	-0.19	-0.16	-0.27	-0.17
374454	-0.46	-0.24	-1.19	-1.17	-1.18
374462	-0.41	-0.61	-0.49	-0.15	-1.18
374491	-0.16	-0.33	-0.35	-0.13	-0.05
374569	-0.17	-0.21	-0.49	-0.23	-0.22
374618	0.04	-0.02	0.43	0.06	0.44
374650	-0.02	0.09	0.47	0.11	0.11
374654	0.15	0.11	0.45	0.06	0.48
374655	0.7	0.56	1.01	0.88	0.65
374659	0.24	0.27	0.13	0.34	0.21
374666	0.43	0.51	0.67	0.62	0.95
374677	-0.14	-0.23	-0.11	-0.19	0.06
374739	-0.18	-0.32	-0.44	-0.22	-0.29
374768	-1.17	-1.21	-0.49	-1.17	-0.56
374786	-0.1	0.08	-0.01	-0.06	-0.04
374819	0.31	0.29	0.6	0.43	0.37
374860	-0.07	-0.01	-0.28	0.05	-0.26
374864	-0.18	-0.24	0.01	-0.2	-0.01
374868	0.67	0.66	0.58	0.95	0.66
374875	0.86	0.93	0.65	1.23	0.51
374879	-0.03	-0.08	0.05	-0.04	0.1
374882	1.16	1.2	0.77	1.17	0.91
374887	1.12	1.3	0.47	1.16	0.37
374897	-0.46	-0.31	-0.44	-0.29	-1.18
374899	0.11	0.08	0.23	0.12	0.16
374900	0.31	0.31	0.4	0.32	0.26
374907	-0.46	-0.33	-0.49	-0.36	-0.41
374918	-1.17	-0.61	-1.19	-1.17	-1.18
374928	0.12	0.19	0.32	0.16	0.19
374946	0.42	0.47	0.4	0.19	0.2
374955	-1.17	-0.46	-0.35	-0.46	-0.3
374969	0.22	0.2	0.2	0.25	0.06
374973	-0.41	-0.35	-0.35	-0.29	-1.18
374977	0.04	0.13	-0.07	0.13	-0.02
375033	0.08	0.06	0.14	0.12	0.09
375035	1.16	0.97	1.22	1.02	1.24
375056	1.45	1.36	1.37	1.35	1.46
375057	1.85	1.87	0.89	2.15	0.46
375061	0.1	0.12	-0.03	0.12	-0.03
375133	0.89	0.3	1	1.1	0.69
375189	-0.32	-0.42	-0.16	-0.4	-0.17
375190	0.55	0.5	0.53	0.69	0.49
375248	0.38	0.37	0.68	0.7	0.4
375260	0.57	0.67	0.85	0.6	0.72
375287	0.15	0.15	0.28	0.07	0.33
375298	-0.09	-0.13	0.17	-0.03	0.5
375307	-0.17	-0.24	-0.13	-0.25	-0.24
375316	-0.2	-0.29	-0.15	-0.18	-0.04
375318	-0.56	-0.61	-1.19	-1.17	-1.18
375323	1.19	1.26	1.33	1.2	1.69
375337	-1.17	-1.21	-1.19	-0.46	-1.18
375350	-1.17	-1.21	-1.19	-0.55	-1.18
375387	0.12	0.06	0.17	-0.03	-0.06
375449	0.75	0.79	0.61	0.91	0.45
375484	0.41	0.36	0.43	0.35	-0.16
375513	-0.27	-0.26	-0.09	-0.25	-0.02
375519	-0.56	-0.61	-1.19	-0.55	-1.18
375567	0.34	0.44	0.55	0.42	0.66
375593	-0.03	0.06	0.25	0.11	0.12
375601	-1.17	-0.61	-1.19	-1.17	-1.18
375607	0.2	0.21	0.44	-0.09	0.32
375611	-0.46	-0.51	-0.4	-0.55	-0.37
375612	0.34	0.38	2.01	0.26	1.96
375616	-0.07	-0.06	-0.05	-0.09	0.05
375686	-0.37	-0.33	-0.25	-0.31	-1.18
375690	1.09	0.83	1.37	0.9	1.06
375704	1.47	1.47	1.34	1.49	0.99
375719	-1.17	-1.21	-1.19	-1.17	-1.18
375743	0.9	0.89	1.26	0.84	1.2
375748	0.44	0.42	0.76	0.52	0.83
375757	0.14	0.22	0.35	0.23	0.42
375775	0.59	0.66	0.4	0.78	0.18
375790	1.68	1.96	2.24	1.91	1.7
375791	-0.12	-0.09	0.11	-0.06	0.06
375850	-1.17	-1.21	-1.19	-1.17	-1.18
375940	-0.56	-0.37	-0.44	-0.25	-0.46
376132	-0.56	-0.3	-0.18	-0.4	-0.27
376267	1.93	1.97	0.36	1.89	0.77
376412	-0.56	-0.42	-1.19	-0.36	-1.18
376497	1.05	1.16	0.86	1.19	0.75
376818	-0.46	-1.21	-1.19	-1.17	-1.18
376844	-1.17	-1.21	-1.19	-1.17	-0.56
376940	0.49	0.54	0.76	0.67	0.66
377007	-0.41	-0.35	-0.33	-0.24	-0.25
377047	-0.41	-0.61	-0.44	-0.55	-0.56
377381	-0.35	-0.32	-0.33	-1.17	-0.32
377630	-0.56	-0.61	-0.49	-0.29	-1.18
377677	0.08	0.09	-0.02	0.08	0.07
377841	-0.37	-0.42	-0.37	-0.4	-0.46
377997	-1.17	-1.21	-1.19	-1.17	-1.18
378001	-1.17	-1.21	-1.19	-1.17	-0.46
378008	-1.17	-1.21	-1.19	-1.17	-1.18
378009	-1.17	-1.21	-1.19	-1.17	-1.18
378010	-1.17	-1.21	-1.19	-1.17	-0.56
378011	-1.17	-1.21	-1.19	-1.17	-1.18
378013	-1.17	-1.21	-1.19	-1.17	-1.18
378014	-1.17	-1.21	-1.19	-1.17	-1.18
378108	-0.24	-0.42	-0.25	-0.36	-0.21
378807	-1.17	-1.21	-0.58	-0.55	-0.56
378810	-1.17	-1.21	-1.19	-1.17	-1.18
378818	-1.17	-0.61	-1.19	-1.17	-1.18
378819	-1.17	-1.21	-1.19	-1.17	-1.18
378884	-0.01	0	-0.19	-0.01	-0.07
378925	-1.17	-0.61	-0.58	-1.17	-1.18
378948	-1.17	-1.21	-1.19	-1.17	-1.18
378949	-1.17	-1.21	-1.19	-1.17	-1.18
378950	-1.17	-1.21	-1.19	-1.17	-1.18
378951	-1.17	-1.21	-1.19	-1.17	-1.18
378952	-1.17	-1.21	-1.19	-1.17	-1.18
378953	-1.17	-1.21	-1.19	-1.17	-1.18
378955	-1.17	-1.21	-1.19	-1.17	-1.18
378956	-1.17	-1.21	-1.19	-1.17	-0.56
379005	-1.17	-1.21	-1.19	-1.17	-1.18
379006	-1.17	-1.21	-1.19	-1.17	-1.18
379008	-1.17	-1.21	-1.19	-1.17	-1.18
379009	-1.17	-1.21	-1.19	-1.17	-1.18
379011	-1.17	-1.21	-1.19	-1.17	-1.18
379012	-1.17	-1.21	-1.19	-1.17	-1.18
379013	-1.17	-1.21	-1.19	-1.17	-1.18
379024	-1.17	-1.21	-1.19	-1.17	-1.18
379027	-1.17	-1.21	-1.19	-1.17	-1.18
379028	-1.17	-1.21	-1.19	-1.17	-1.18
379029	-1.17	-1.21	-1.19	-1.17	-1.18
379030	-1.17	-1.21	-1.19	-1.17	-1.18
379031	-1.17	-1.21	-1.19	-1.17	-1.18
379032	-1.17	-1.21	-1.19	-1.17	-1.18
379033	-1.17	-1.21	-1.19	-1.17	-1.18
386593	-0.09	-0.09	0.55	0.15	0.48
386607	-1.17	-1.21	-0.28	-1.17	-1.18
386608	-1.17	-1.21	-1.19	-1.17	-1.18
386610	-1.17	-1.21	-1.19	-1.17	-1.18
386617	0.18	0.48	0.01	0.38	-0.05
386618	0.73	0.91	-0.05	0.71	0.19
386653	-1.17	-1.21	-1.19	-1.17	-1.18
386654	-1.17	-1.21	-1.19	-1.17	-1.18
386672	-1.17	-0.46	-1.19	-1.17	-1.18
386674	-1.17	-1.21	-1.19	-1.17	-1.18
386675	-1.17	-1.21	-1.19	-1.17	-1.18
386676	-1.17	-1.21	-1.19	-0.55	-1.18
386677	-1.17	-1.21	-1.19	-1.17	-1.18
386678	-1.17	-0.61	-1.19	-1.17	-1.18
386679	-1.17	-0.61	-1.19	-1.17	-1.18
386680	-1.17	-0.61	-1.19	-1.17	-1.18
386681	-1.17	-1.21	-1.19	-1.17	-1.18
386682	-1.17	-1.21	-1.19	-1.17	-1.18
386683	-1.17	-1.21	-1.19	-1.17	-1.18
386684	-1.17	-1.21	-1.19	-1.17	-1.18
386685	-1.17	-1.21	-1.19	-1.17	-1.18
386687	-1.17	-1.21	-1.19	-1.17	-1.18
386688	-1.17	-1.21	-1.19	-1.17	-1.18
386689	-1.17	-1.21	-1.19	-1.17	-1.18
386690	-1.17	-0.61	-1.19	-1.17	-1.18
386691	-1.17	-1.21	-1.19	-1.17	-1.18
386692	-1.17	-1.21	-1.19	-1.17	-1.18
386693	-1.17	-1.21	-1.19	-1.17	-1.18
386694	-1.17	-1.21	-1.19	-1.17	-1.18
386695	-1.17	-1.21	-1.19	-1.17	-1.18
386696	-1.17	-1.21	-1.19	-1.17	-1.18
386697	-1.17	-1.21	-1.19	-1.17	-1.18
386699	-1.17	-1.21	-1.19	-1.17	-1.18
386724	-0.32	-1.21	-0.14	-1.17	-0.15
386726	-1.17	-0.51	-1.19	-0.46	-1.18
386729	-1.17	-1.21	-1.19	-1.17	-0.56
386730	-1.17	-1.21	-1.19	-1.17	-1.18
386731	-1.17	-1.21	-1.19	-1.17	-1.18
386732	-1.17	-1.21	-1.19	-1.17	-1.18
386734	-1.17	-1.21	-1.19	-1.17	-1.18
386735	-1.17	-1.21	-1.19	-1.17	-1.18
386736	-1.17	-1.21	-1.19	-1.17	-1.18
386737	-1.17	-1.21	-1.19	-1.17	-1.18
386739	-1.17	-1.21	-1.19	-1.17	-1.18
386740	-1.17	-1.21	-1.19	-1.17	-1.18
386741	-1.17	-1.21	-1.19	-1.17	-1.18
386742	-1.17	-1.21	-1.19	-1.17	-1.18
386744	-1.17	-1.21	-1.19	-1.17	-1.18
386745	-1.17	-1.21	-1.19	-1.17	-1.18
386746	-1.17	-1.21	-1.19	-1.17	-1.18
386757	-0.12	-0.25	-0.18	-0.09	-0.12
387032	0.07	0.01	0.18	0.04	0.21
387036	-0.14	-0.17	-0.04	-0.09	-0.09
387039	-1.17	-0.51	-1.19	-0.55	-1.18
387043	-1.17	-1.21	-1.19	-1.17	-1.18
387044	-1.17	-1.21	-1.19	-1.17	-0.29
387063	-1.17	-1.21	-1.19	-0.55	-1.18
387065	-0.56	-0.37	-1.19	-0.46	-0.23
387071	-1.17	-1.21	-1.19	-1.17	-0.56
387074	-1.17	-1.21	-1.19	-1.17	-1.18
387082	-0.46	-0.42	-1.19	-0.4	-0.46
387103	-0.2	-0.15	-0.15	-0.16	0.07
387104	-0.19	-0.08	0.49	0.26	0.56
387117	-1.17	-1.21	-1.19	-1.17	-1.18
387119	0.21	0.28	0.6	0.28	0.4
387122	-1.17	-1.21	-1.19	-1.17	-1.18
387129	-0.37	-0.39	-0.58	-0.29	-1.18
387254	-1.17	-1.21	-1.19	-1.17	-1.18
387264	-0.41	-0.29	-0.35	-0.19	-0.27
387266	-1.17	-1.21	-1.19	-1.17	-1.18
387267	-1.17	-1.21	-1.19	-1.17	-1.18
387273	-0.35	-0.51	-0.49	-1.17	-0.41
387276	-1.17	-1.21	-1.19	-1.17	-1.18
387316	-1.17	-1.21	-1.19	-1.17	-1.18
387317	-1.17	-0.61	-1.19	-1.17	-1.18
387319	-1.17	-1.21	-1.19	-1.17	-1.18
387321	-1.17	-0.61	-0.58	-1.17	-1.18
387322	-1.17	-1.21	-1.19	-0.55	-1.18
387323	-1.17	-1.21	-1.19	-1.17	-1.18
387325	-1.17	-0.61	-0.58	-0.55	-1.18
387328	-0.41	-0.46	-1.19	-1.17	-1.18
387332	-0.21	-0.28	-0.25	-0.33	-0.13
387338	0.4	0.43	0.49	0.45	0.37
387357	0.06	0.09	-0.35	0.01	-0.41
387359	-1.17	-1.21	-0.4	-1.17	-1.18
387361	-1.17	-1.21	-1.19	-1.17	-1.18
387362	-1.17	-1.21	-1.19	-1.17	-1.18
387363	-1.17	-0.61	-1.19	-0.55	-1.18
387364	-0.35	-1.21	-0.4	-0.55	-0.46
387491	-1.17	-1.21	-1.19	-1.17	-1.18
387492	-0.32	-0.35	-0.28	-0.26	-0.2
387494	-1.17	-1.21	-0.58	-0.55	-0.56
387495	-1.17	-1.21	-1.19	-1.17	-1.18
387496	0.05	0.05	-0.02	0.12	-0.07
387509	1.1	1.22	0.71	0.49	0.37
387521	0.85	0.85	0.58	0.77	0.69
387522	0.32	0.13	0.11	0.51	0.36
387559	-1.17	-1.21	-1.19	-1.17	-1.18
387590	0.27	0.23	2.69	0.4	1.25
387597	0.96	0.95	0.99	0.97	1.38
387601	-0.29	-0.37	-0.17	-0.15	-0.17
387612	-1.17	-1.21	-1.19	-1.17	-0.56
387615	-1.17	-1.21	-1.19	-1.17	-1.18
387640	0.04	0.03	-0.25	0.01	-0.26
387646	0.02	0.03	0.14	0	0.08
387647	-0.15	-0.09	0.07	-0.07	0.09
387684	-1.17	-1.21	-1.19	-1.17	-0.56
387694	-0.35	-0.33	-0.4	-0.4	-1.18
387700	-0.19	-0.25	-0.26	-0.29	-0.2
387703	-0.56	-1.21	-0.58	-1.17	-0.46
387707	-0.15	-0.18	-0.02	-0.13	-0.13
387712	-0.2	-0.26	-0.18	-0.19	-0.56
387715	-0.46	-0.42	-0.49	-0.4	-0.29
387718	-1.17	-1.21	-1.19	-0.55	-1.18
387733	-1.17	-1.21	-0.58	-1.17	-0.56
387745	-1.17	-1.21	-1.19	-0.46	-1.18
387747	-1.17	-1.21	-1.19	-1.17	-1.18
387748	-1.17	-1.21	-0.49	-1.17	-1.18
387751	-0.14	-0.19	-0.07	-0.09	-0.12
387755	-0.23	-0.42	-0.37	-0.36	-0.2
387758	0.46	0.41	1.55	0.38	0.06
387775	-0.27	-0.24	-1.19	-0.05	-1.18
387778	-1.17	-1.21	-0.58	-1.17	-1.18
387787	-0.13	-0.21	-0.22	-0.15	-0.17
387804	0.07	0.08	-0.06	0.08	-0.56
387815	-1.17	-1.21	-1.19	-1.17	-1.18
387836	-0.41	-1.21	-1.19	-0.36	-1.18
387837	-0.35	-0.46	-0.44	-0.4	-0.35
387841	-1.17	-0.61	-0.49	-0.36	-0.56
387845	-0.41	-0.51	-0.29	-1.17	-0.29
387849	-0.2	-0.24	-0.49	-0.27	-0.16
387853	-1.17	-1.21	-1.19	-1.17	-1.18
387856	0.55	0.86	0.2	0.9	0.4
387867	-1.17	-1.21	-0.58	-1.17	-0.41
387885	-0.29	-0.17	-0.28	-0.18	-0.56
387890	0.54	0.5	-0.37	0.05	0.07
387893	0.93	0.93	0.57	0.77	0.62
387911	-0.2	-0.23	-0.23	-0.24	-0.21
387914	-0.25	-0.22	-0.14	-0.03	-0.04
387921	0.62	0.54	0.64	0.66	0.79
387923	0.69	0.74	0.4	0.78	0.43
387924	-0.41	-0.51	-0.49	-0.29	-0.29
387933	-1.17	-1.21	-1.19	-1.17	-1.18
387934	-1.17	-1.21	-1.19	-1.17	-0.46
387990	-0.46	-0.39	-0.28	-0.26	-0.27
388007	-1.17	-1.21	-1.19	-1.17	-1.18
388015	-0.29	-0.21	-0.4	-0.22	-0.41
388021	1	1.07	0.47	1.17	1.41
388076	-1.17	-1.21	-1.19	-1.17	-1.18
388077	-1.17	-1.21	-1.19	-1.17	-1.18
388112	-1.17	-1.21	-0.58	-1.17	-1.18
388121	0.56	0.42	0.33	0.37	0.03
388122	-1.17	-1.21	-1.19	-1.17	-1.18
388125	-0.2	-0.37	-0.44	-0.46	-0.46
388152	0.74	0.72	0.62	0.79	0.64
388165	-0.08	-0.18	0.06	-0.07	-0.1
388181	-0.56	-1.21	-1.19	-1.17	-1.18
388199	-0.56	-0.37	-0.28	-0.46	-0.32
388228	0.67	0.84	1.18	0.73	1.04
388254	-0.13	-0.01	-0.05	-0.07	-0.12
388255	-1.17	-1.21	-1.19	-1.17	-1.18
388275	-0.29	-1.21	-1.19	-1.17	-0.41
388323	-0.08	-0.05	-0.05	-0.05	-0.04
388324	-0.01	0.03	0.12	0.07	0.22
388325	-0.01	-0.02	0.07	-0.05	0.1
388333	-1.17	-1.21	-1.19	-1.17	-1.18
388335	0.2	0.04	0.04	0.1	0.07
388336	0.58	0.81	0.63	0.44	2.1
388339	-0.41	-0.51	-0.58	-1.17	-1.18
388341	0.93	1.04	1.32	0.86	1.27
388344	-0.22	-0.17	0.39	-0.2	0.19
388363	-0.32	-1.21	-0.35	-0.46	-0.46
388364	-1.17	-1.21	-1.19	-1.17	-1.18
388389	0.12	0.16	0.19	0.03	0.28
388394	0.33	0.39	-0.49	0.22	-0.46
388401	-1.17	-1.21	-1.19	-1.17	-1.18
388403	1.11	1.02	0.49	1.15	0.51
388419	0.05	0.27	0.63	-0.01	1.21
388468	-0.19	-0.24	-0.13	-0.12	-0.05
388474	-1.17	-1.21	-0.4	-1.17	-1.18
388478	-1.17	-1.21	-1.19	-1.17	-1.18
388499	-1.17	-1.21	-1.19	-1.17	-1.18
388503	-1.17	-0.51	-1.19	-1.17	-1.18
388512	-0.12	-0.22	-0.14	-0.2	-0.26
388514	-0.46	-0.33	0.14	-0.55	0.22
388523	-0.22	-0.21	-0.24	-0.2	-0.24
388524	-0.29	-0.39	-0.44	-0.31	-0.35
388531	-0.56	-0.35	-0.29	-0.26	-0.56
388532	-1.17	-0.61	-0.58	-0.55	-0.56
388533	-0.56	-1.21	-0.58	-0.55	-1.18
388536	0.08	0.15	0.22	0.13	0.14
388550	-0.32	-0.32	-0.28	-0.33	-0.24
388551	-1.17	-1.21	-0.58	-1.17	-1.18
388552	0.27	0.25	0.23	0.25	0.21
388553	-1.17	-1.21	-1.19	-1.17	-0.56
388555	-1.17	-0.46	-1.19	-1.17	-1.18
388558	0.19	0.13	0.21	0.3	0.21
388561	0.17	0.12	0.27	0.18	0.15
388564	-0.56	-0.37	-0.37	-0.55	-0.35
388566	0.63	0.52	0.49	0.51	0.45
388567	-0.05	0.04	0.07	-0.01	-0.06
388569	0.12	0.16	0.11	0.19	0.03
388574	0.06	0.05	-0.01	0.01	-0.01
388579	-0.41	-0.51	-1.19	-0.33	-1.18
388585	-0.02	-0.05	0.74	-0.08	0.28
388588	-0.27	-0.39	-0.33	-0.36	-0.37
388591	0.3	0.27	0.13	0.6	-0.14
388595	-1.17	-1.21	-1.19	-1.17	-1.18
388605	-0.56	-0.61	-1.19	-1.17	-1.18
388610	0.94	1.04	0.19	0.75	0.31
388611	-0.29	-0.06	-1.19	-0.36	-0.56
388630	-0.27	-0.31	-0.24	-0.36	-0.35
388633	-0.32	-0.42	-0.44	-0.36	-0.32
388646	-1.17	-0.42	-0.24	-0.46	-0.46
388662	2.17	2.31	0.08	2.09	0.44
388695	0.28	0.31	0.28	0.31	0.44
388697	-0.22	-0.22	-0.4	-0.26	-0.32
388698	-0.46	-0.37	-0.49	-0.31	-0.3
388707	-0.32	-0.31	-0.28	-0.36	-0.3
388714	-1.17	-1.21	-1.19	-1.17	-0.32
388730	-0.01	0	-0.04	-0.02	-0.02
388743	-0.31	-0.18	-0.13	-0.4	-1.18
388753	0.44	0.7	0.2	0.36	0.31
388761	-1.17	-1.21	-1.19	-1.17	-1.18
388762	-1.17	-0.61	-1.19	-1.17	-1.18
388795	-1.17	-0.51	-0.4	-0.46	-0.46
388799	-0.37	-0.51	-0.49	-0.29	-0.56
388818	-1.17	-1.21	-1.19	-1.17	-1.18
388849	-0.05	0	-0.07	0.06	0.05
388886	0.24	0.25	0.62	0.32	0.96
388907	-1.17	-0.51	-0.49	-1.17	-0.56
388925	-0.46	-0.51	-1.19	-1.17	-1.18
388931	-0.41	-0.37	-0.37	-0.4	-0.27
388946	-0.56	-1.21	-1.19	-1.17	-1.18
388951	-1.17	-0.61	-1.19	-0.36	-0.32
388962	0.23	0.33	0.1	0.33	0.16
388965	-1.17	-1.21	-1.19	-1.17	-1.18
389000	-1.17	-1.21	-1.19	-1.17	-1.18
389015	-0.16	-0.05	-0.2	-0.24	-0.05
389053	-1.17	-0.61	-0.44	-0.55	-0.41
389058	-0.26	-0.18	-0.18	-0.23	-0.03
389072	1.13	1	0.75	1.19	0.62
389075	-0.37	-0.11	-1.19	-0.29	-0.56
389090	-0.41	-1.21	-1.19	-0.55	-1.18
389101	-0.56	-1.21	-1.19	-1.17	-1.18
389114	0.17	0.19	0.56	0.24	-0.08
389118	-1.17	-0.46	-0.29	-0.46	-0.56
389120	-0.35	-0.42	-0.44	-0.33	-0.35
389123	-1.17	-1.21	-1.19	-1.17	-1.18
389124	-1.17	-1.21	-1.19	-1.17	-1.18
389125	-0.04	0.1	-0.29	0.03	-0.2
389136	-0.09	-0.11	-0.08	-0.09	-0.09
389137	-1.17	-0.51	-1.19	-1.17	-1.18
389141	-1.17	-1.21	-1.19	-1.17	-0.46
389144	-1.17	-1.21	-1.19	-1.17	-1.18
389151	-1.17	-1.21	-1.19	-1.17	-1.18
389152	-1.17	-0.51	-0.35	-0.33	-0.41
389156	-0.56	-0.51	-0.58	-1.17	-0.56
389158	-1.17	-0.51	-1.19	-0.46	-1.18
389160	-1.17	-1.21	-0.58	-1.17	-1.18
389161	-0.37	-0.42	-0.25	-0.46	-0.35
389168	-0.56	-0.61	-0.44	-1.17	-0.56
389170	-0.27	-0.24	-0.05	-0.18	-0.22
389177	0.12	0.08	0.17	0.21	0.2
389179	-0.56	-0.42	-0.33	-0.55	-0.41
389203	0.37	0.42	0.43	0.35	0.78
389206	0.09	0.11	-0.04	0.05	0.09
389207	-1.17	-1.21	-1.19	-1.17	-0.56
389208	-0.56	-1.21	-1.19	-1.17	-0.46
389217	-0.37	-0.61	-0.58	-1.17	-0.41
389240	-0.41	-0.46	-0.49	-0.55	-0.35
389246	-0.56	-0.51	-1.19	-1.17	-1.18
389257	-1.17	-1.21	-0.37	-0.33	-0.56
389289	-0.2	-0.17	-0.05	-0.31	-0.09
389293	-1.17	-1.21	-1.19	-1.17	-1.18
389320	-1.17	-1.21	-1.19	-1.17	-1.18
389322	-1.17	-1.21	-1.19	-0.55	-0.46
389333	0.03	0.02	0.15	0	0.03
389337	0.83	0.58	0.36	0.89	0.48
389362	0.24	0.3	0.33	0.26	0.41
389376	-0.37	-1.21	-1.19	-0.55	-1.18
389383	-0.41	-0.42	-1.19	-0.4	-1.18
389386	-0.35	-1.21	-0.31	-0.36	-0.26
389395	-1.17	-1.21	-1.19	-1.17	-1.18
389396	-1.17	-1.21	-1.19	-1.17	-1.18
389400	-0.46	-1.21	-0.58	-0.55	-0.56
389404	-1.17	-0.61	-0.58	-1.17	-1.18
389416	-1.17	-1.21	-0.58	-1.17	-1.18
389421	-0.16	-0.25	-0.4	-0.17	-0.56
389428	-1.17	-1.21	-0.58	-0.55	-0.32
389432	0.01	0.08	0.04	0.09	0.21
389434	-0.25	-0.27	-0.26	-0.18	-0.22
389493	-0.15	-0.09	-0.11	-0.05	-0.08
389524	0.59	0.6	1.22	0.53	0.77
389537	-0.12	-0.06	-0.11	-0.07	-0.1
389541	0.92	1.01	1.08	0.93	0.92
389549	-0.27	-0.61	-0.44	-0.2	-0.46
389558	-0.41	-0.37	-0.49	-0.46	-0.35
389599	-1.17	-1.21	-1.19	-0.55	-1.18
389610	-0.27	-0.28	-0.14	-0.2	-0.03
389611	-1.17	-1.21	-1.19	-0.55	-1.18
389616	-0.46	-0.37	-0.35	-0.18	-0.41
389618	-1.17	-1.21	-1.19	-1.17	-1.18
389626	-1.17	-0.51	-1.19	-0.55	-1.18
389630	-1.17	-0.61	-1.19	-1.17	-1.18
389631	-1.17	-1.21	-1.19	-1.17	-1.18
389633	-0.46	-0.61	-1.19	-0.4	-0.32
389643	-0.2	-0.21	-0.16	-0.09	-0.1
389644	-0.56	-1.21	-1.19	-1.17	-1.18
389652	-0.41	-0.35	-0.49	-0.46	-0.23
389655	-1.17	-1.21	-0.58	-1.17	-0.56
389662	-1.17	-1.21	-1.19	-1.17	-1.18
389668	-0.22	-0.12	-0.1	-0.08	-0.1
389672	-1.17	-1.21	-0.58	-1.17	-0.56
389674	-1.17	-1.21	-1.19	-1.17	-0.56
389677	0.35	0.41	0.63	0.45	0.69
389690	-0.35	-0.39	-1.19	-0.31	-0.41
389692	-0.29	-0.28	-1.19	-0.46	-1.18
389715	-1.17	-0.61	-1.19	-1.17	-1.18
389727	-1.17	-1.21	-1.19	-1.17	-1.18
389730	-1.17	-0.46	-1.19	-0.4	-1.18
389740	-0.07	-0.2	-0.02	-0.18	0.03
389756	-1.17	-1.21	-0.4	-1.17	-1.18
389761	-1.17	-1.21	-1.19	-1.17	-1.18
389762	-1.17	-1.21	-1.19	-0.55	-1.18
389763	-1.17	-1.21	-1.19	-1.17	-1.18
389787	-0.56	-0.61	-0.49	-1.17	-0.56
389792	0.53	0.29	0.16	0.18	0.14
389799	-0.56	-0.61	-0.06	-0.55	-0.1
389812	0.24	0.3	-0.25	0.13	-0.2
389816	-1.17	-1.21	-0.22	-1.17	-0.25
389840	-0.19	-0.19	-0.31	-0.18	-0.24
389844	-0.41	-0.61	-0.58	-0.55	-1.18
389849	-0.41	-0.46	-0.44	-1.17	-1.18
389852	-0.46	-1.21	-0.37	-0.33	-0.46
389856	0.3	0.34	0.26	0.39	0.25
389860	-0.56	-0.51	-0.58	-1.17	-1.18
389866	-1.17	-0.61	-1.19	-1.17	-1.18
389873	-1.17	-1.21	-1.19	-1.17	-1.18
389874	-1.17	-1.21	-1.19	-1.17	-1.18
389884	-1.17	-1.21	-1.19	-1.17	-1.18
389898	-1.17	-1.21	-1.19	-1.17	-1.18
389901	-1.17	-1.21	-1.19	-0.55	-0.56
389903	-0.56	-1.21	-1.19	-0.55	-0.56
389932	-1.17	-1.21	-1.19	-1.17	-1.18
389935	-1.17	-1.21	-1.19	-1.17	-1.18
389941	1.11	1.15	-0.23	1.11	-0.08
389948	-1.17	-1.21	-1.19	-1.17	-1.18
389970	-1.17	-0.46	-0.58	-1.17	-1.18
389976	-0.41	-0.61	-0.49	-0.55	-1.18
389990	-1.17	-1.21	-1.19	-1.17	-1.18
389992	-1.17	-1.21	-1.19	-1.17	-1.18
389997	-1.17	-1.21	-1.19	-1.17	-1.18
390003	-1.17	-1.21	-1.19	-1.17	-1.18
390006	-0.29	-0.28	-0.4	-0.31	-0.35
390007	-1.17	-1.21	-1.19	-1.17	-0.56
390010	-0.09	-0.16	-0.13	-0.24	-0.13
390012	-1.17	-0.61	-1.19	-1.17	-0.56
390028	-1.17	-1.21	-1.19	-1.17	-1.18
390030	-1.17	-1.21	-1.19	-0.4	-1.18
390031	-1.17	-1.21	-1.19	-1.17	-1.18
390033	-1.17	-1.21	-1.19	-1.17	-1.18
390034	-1.17	-1.21	-1.19	-1.17	-1.18
390035	-0.29	-1.21	-0.4	-1.17	-0.41
