gene	GSM988513
85347	-1.14
85349	1.54
85354	-1.14
85358	0.29
85359	0.56
85360	0.69
85363	0.74
85364	0.81
85365	0.92
85366	-0.03
85369	0.72
85376	0.13
85377	0.86
85378	0.62
85379	0.9
85395	0.6
85397	-1.14
85403	0.96
85406	0.93
85407	0.05
85409	0.29
85413	-0.23
85414	0.33
85415	1.75
85416	0.38
85417	0.15
85437	1.16
85438	-1.14
85439	0.17
85440	1.05
85441	0.38
85442	0.12
85443	-1.14
85444	0.2
85445	-1.14
85446	0.15
85449	-0.12
85450	1.19
85451	0.85
85452	0.01
85453	0.82
85455	0.25
85456	1.58
85457	0.67
85458	0.47
85459	0.59
85460	0.55
85461	0.79
85462	0.12
85463	0.49
85464	0.81
85474	0.12
85476	1.54
85477	0.11
85478	0.09
85479	-0.02
85480	-1.14
85481	-1.14
85486	-0.03
85508	-1.14
85509	-1.14
85569	-1.14
85824	-0.32
85865	0.79
86123	-0.23
86614	-1.14
86781	0.16
87171	-0.32
87178	1.58
87769	0.21
88455	0.62
88745	1.24
89122	0.86
89761	-0.39
89765	-0.01
89766	-0.5
89777	-1.14
89778	-0.23
89780	-0.5
89781	0.71
89782	0.38
89790	0.02
89792	-1.14
89795	0.66
89796	0.5
89797	0.64
89801	0.25
89822	-1.14
89832	0.41
89837	0.19
89838	-1.14
89839	0.51
89845	0.44
89846	-0.02
89848	0.38
89849	0.28
89853	0.47
89857	0.09
89858	-1.14
89866	0.03
89869	-1.14
89870	-1.14
89872	-1.14
89874	0.1
89876	-0.14
89882	-1.14
89883	-1.14
89884	0.28
89885	-1.14
89886	-1.14
89887	0.33
89890	0.6
89891	1.67
89894	0.32
89910	1.01
89932	0.57
89941	1.17
89944	0.11
89953	0.32
89958	0.84
89970	1
89978	0.37
90007	1.19
90011	0.08
90019	-0.5
90025	0.31
90050	-1.14
90060	0.26
90070	-1.14
90075	0.37
90102	1.45
90113	-0.04
90121	1.03
90133	0.28
90134	-1.14
90135	0.97
90139	0.27
90141	0.43
90161	-0.2
90167	-1.14
90187	0.08
90193	0.01
90196	0.83
90199	-0.39
90203	0.38
90204	0.46
90226	0.2
90231	1.04
90233	0.44
90249	-0.2
90268	0.97
90273	-1.14
90288	0.07
90293	0.11
90313	0.76
90316	-1.14
90317	0.21
90321	0.68
90324	1.1
90326	0.43
90332	-0.03
90333	0.14
90338	0.54
90342	-0.04
90352	-0.39
90353	0.39
90362	0.07
90378	0.81
90379	0.57
90381	1.01
90390	0.25
90407	0.85
90410	0.8
90411	2.12
90417	0.98
90423	0.58
90427	0.11
90441	0.92
90459	1.19
90480	1.12
90485	-0.2
90488	1.26
90506	0.15
90507	0.73
90522	1.22
90523	-0.2
90525	0.04
90527	-0.32
90529	0.38
90550	1.34
90557	0.34
90576	0.2
90586	-1.14
90589	-1.14
90592	0.04
90594	-0.17
90624	0.7
90627	0.42
90634	-0.14
90637	0.6
90639	0.43
90649	-0.17
90655	-1.14
90665	-1.14
90668	0.02
90673	0.33
90678	0.62
90693	0.24
90701	0.88
90736	0.52
90737	-1.14
90780	0.85
90799	0.7
90806	0.91
90826	0.31
90827	-1.14
90835	0.2
90843	0.75
90850	1.16
90853	0.05
90859	-0.04
90864	0.38
90865	-1.14
90874	0.27
90933	0.93
90952	0.42
90956	0.64
90957	1.27
90987	0.42
90990	0.62
90993	0.12
91010	0.32
91012	0.71
91039	1.72
91050	0.23
91056	0.65
91057	0.96
91074	0.25
91107	1.31
91120	-0.32
91133	-0.06
91137	1.22
91147	0.4
91151	0.11
91156	-0.02
91179	0
91181	-0.39
91219	-1.14
91227	-0.32
91252	0.65
91272	1.28
91283	1.3
91289	0.9
91300	0.62
91304	1.35
91319	-0.2
91351	0.8
91353	-1.14
91355	0.18
91368	1.03
91369	1.78
91373	0.45
91392	0.22
91404	0.53
91405	-0.1
91408	0.99
91409	0.23
91419	0.3
91433	1.01
91442	0.61
91445	0.76
91452	1.2
91461	0.61
91464	-1.14
91522	-1.14
91523	1
91526	0.04
91543	-0.39
91544	0.45
91582	1.02
91584	-0.01
91603	0.53
91607	1.1
91608	-0.2
91612	1.13
91614	0.32
91624	0.34
91646	0.05
91647	0.53
91653	0.28
91661	0.48
91662	-0.12
91663	1.77
91664	0.52
91683	0.34
91687	0.55
91689	0.41
91694	0.38
91695	0.51
91703	-0.06
91734	-0.27
91746	1.14
91748	0.96
91749	0.3
91750	0.46
91752	-1.14
91754	1.47
91768	0.63
91775	1.53
91782	1.33
91801	0.54
91807	0.1
91828	0.11
91833	0.76
91851	-0.5
91860	0.22
91862	0.01
91869	0.81
91875	0.7
91893	0.25
91937	0.07
91942	0.98
91947	-0.1
91949	0.6
91975	0.37
91977	-0.5
91978	0.29
92014	0.56
92017	0.43
92086	-0.32
92092	0.34
92104	0.44
92105	0.81
92106	0.56
92126	0.3
92129	-0.39
92140	2.06
92154	1.49
92162	-1.14
92170	0.92
92181	0.83
92196	0.01
92211	-0.12
92235	-1.14
92241	-0.07
92255	0.44
92259	0.73
92270	-0.02
92283	0.28
92285	0.44
92291	-0.39
92292	-0.32
92293	-1.14
92304	-1.14
92305	0.61
92312	0.27
92335	0.7
92340	0.03
92342	0.35
92344	0.34
92345	0.54
92359	0.06
92369	-0.5
92370	0.33
92399	1.23
92400	0.87
92421	0.36
92427	-0.12
92482	0.75
92483	-0.32
92507	-0.04
92521	1.48
92552	-1.14
92558	0.21
92565	0.01
92579	1.33
92591	0.07
92595	0.31
92597	0.64
92609	2.08
92610	0.33
92667	1.3
92675	1.28
92682	-0.04
92689	1.02
92691	0.03
92703	1.3
92714	0.54
92715	0.59
92736	-0.39
92737	0.3
92745	-0.27
92747	-0.32
92749	-0.32
92755	0.18
92797	0.48
92799	1.63
92806	0.5
92815	0.22
92822	0.55
92840	0.25
92856	1.52
92906	1.11
92912	1.37
92922	0.44
92935	0.59
92949	-0.17
92960	0.07
92979	0.3
92999	0.35
93010	0.16
93034	-0.23
93035	-1.14
93058	0.53
93081	0.46
93082	-0.17
93099	0.46
93100	0.43
93107	-0.07
93109	0.4
93129	0.36
93134	0.5
93145	0.17
93164	0.15
93166	-0.04
93183	0.61
93185	0.45
93202	-0.39
93210	0.33
93233	-0.09
93273	-1.14
93323	0.52
93343	0.5
93349	0.32
93377	-1.14
93380	1.02
93408	-1.14
93426	-1.14
93432	-1.14
93436	0.86
93474	0.28
93487	1.65
93492	-1.14
93517	0.28
93550	0.32
93556	-1.14
93587	0.31
93589	-0.5
93594	0.54
93611	0.54
93621	2.25
93624	0.76
93627	0.36
93643	0.49
93649	0.26
93659	-1.14
93661	-1.14
93663	0.86
93664	-0.17
93948	-0.2
93973	0.63
93978	-1.14
93979	-0.39
93986	-0.04
94005	1.14
94015	0.21
94025	-1.14
94026	-1.14
94027	-0.03
94030	-0.01
94031	0.46
94032	0.06
94033	-0.39
94039	0.38
94056	1.61
94059	0.26
94081	1.86
94086	-0.14
94097	0.66
94101	1
94103	0.91
94104	0.84
94107	0.93
94115	-0.06
94120	0.13
94121	0.27
94122	0.1
94134	1.21
94137	-0.14
94158	-0.5
94160	-0.5
94233	-1.14
94234	0.35
94235	-1.14
94236	-0.5
94239	1.87
94240	-0.39
94241	0.39
94274	0.89
94297	-1.14
94298	-1.14
94304	-1.14
95681	0.63
96459	0.93
96626	-0.5
96764	0.91
103910	2.06
103911	-0.12
112398	1.56
112399	0.44
112401	-0.5
112476	-0.02
112479	0.57
112483	0.83
112487	0.68
112495	1.32
112574	0.74
112609	0.03
112611	0.24
112616	0.55
112703	0.11
112714	-1.14
112724	0.51
112744	-1.14
112752	0.53
112755	0.19
112770	0.7
112802	-0.5
112812	0.4
112817	0.17
112840	0.66
112846	-0.07
112849	0.82
112858	0.64
112869	0.45
112885	0.03
112936	0.92
112937	-0.09
112939	1.45
112942	1.1
112950	0.84
112970	0.53
113000	0.84
113026	1.85
113091	-1.14
113115	0.51
113130	1.55
113146	2.42
113157	0.19
113174	1.02
113177	-0.2
113178	1.1
113179	0.21
113189	0.56
113201	1.49
113220	0.18
113235	1.3
113251	1.73
113263	0.22
113277	0.17
113278	-0.04
113402	0.64
113419	1.8
113444	0.76
113451	0
113452	0.5
113457	-0.27
113510	0.34
113540	0.04
113612	0.28
113622	0.44
113655	0.68
113675	0.31
113691	0.08
113730	-0.39
113746	-1.14
113763	-0.32
113791	0.11
113802	0.36
113828	-0.03
113829	1.51
113835	-0.06
113878	1.04
114026	-0.07
114034	0.5
114088	0.55
114112	0.3
114131	-1.14
114132	-0.2
114134	0.43
114182	-1.14
114184	-1.14
114185	-1.14
114186	-1.14
114187	-1.14
114188	-1.14
114189	-1.14
114190	-1.14
114192	-1.14
114194	-1.14
114195	-1.14
114294	1.52
114299	-1.14
114327	0.49
114335	-1.14
114336	-1.14
114548	-0.39
114569	-0.5
114571	-0.5
114609	0.31
114625	0.33
114657	-1.14
114659	0.37
114757	0.07
114769	-0.39
114770	-1.14
114771	-1.14
114780	0.33
114781	0.48
114783	0.42
114784	-0.32
114785	0.68
114786	-0.12
114787	0.59
114788	-0.12
114789	0.5
114790	0.57
114791	1.03
114792	-0.32
114793	1.43
114794	0.72
114795	-0.39
114798	-1.14
114799	0.68
114800	-0.39
114801	-0.39
114803	0.55
114804	0.6
114805	0.84
114814	0.13
114815	-1.14
114817	-1.14
114818	0.33
114819	0.14
114821	0.25
114822	0.52
114823	1.49
114824	-1.14
114825	0.58
114826	0.73
114827	-0.09
114836	-0.5
114876	0.65
114879	0.34
114880	0.35
114881	0.35
114882	1.21
114883	1.34
114884	0.83
114885	0.72
114897	0.75
114898	-0.17
114899	-0.27
114900	-1.14
114902	-1.14
114904	0.64
114905	-0.5
114907	0.28
114908	2.25
114926	0.45
114928	0.53
114932	0.88
114960	-0.27
114971	1
114984	0.5
114987	0.28
114990	0.44
114991	1.1
115019	-0.14
115024	1.35
115098	1.05
115106	0.79
115111	-1.14
115123	0.01
115196	0.14
115201	0.43
115207	0.33
115209	0.49
115265	0.11
115273	0.25
115286	0.54
115290	1.63
115294	0.57
115330	-0.09
115350	-1.14
115352	-0.32
115353	0.82
115361	0.01
115362	-0.06
115399	0.03
115416	1.1
115426	1.02
115509	0.48
115548	0.74
115557	0.37
115560	-0.39
115584	0.08
115650	0.01
115653	-1.14
115677	0.21
115701	0.87
115703	0.25
115704	0.2
115708	0.79
115727	-0.06
115752	1.57
115761	-0.5
115795	-0.27
115811	0.15
115817	0.39
115825	0.66
115827	-1.14
115861	-1.14
115908	0
115939	1.05
115948	-0.14
115950	0.2
115992	0.4
116028	0.74
116039	0.19
116064	1.68
116068	0.72
116071	0.03
116085	-1.14
116092	0.6
116093	-1.14
116113	0.91
116115	0.85
116123	-0.5
116135	-1.14
116138	0.79
116143	0.66
116149	-1.14
116150	1.46
116151	0.63
116154	-0.39
116159	-1.14
116173	-1.14
116179	-1.14
116211	0.24
116224	0.46
116225	0.85
116228	1.2
116236	1
116238	0.65
116254	0.89
116255	-1.14
116285	-1.14
116337	-1.14
116362	0.05
116369	-0.1
116372	0.55
116379	-1.14
116412	0.05
116441	1.2
116442	0.1
116443	-0.12
116444	0.07
116447	0.95
116448	-1.14
116449	-0.1
116461	0.99
116496	0.29
116511	-1.14
116512	-1.14
116519	-1.14
116534	-1.14
116535	-0.5
116540	1.02
116541	0.56
116729	-0.39
116730	-0.5
116809	-1.14
116832	0.83
116835	0.19
116840	1.02
116841	0.84
116842	0.09
116843	0.41
116844	-0.17
116931	0.12
116935	0.18
116966	0.34
116969	-0.39
116983	0.61
116984	0.14
116985	1.12
116986	0.44
116987	1.31
116988	1.05
117143	0.53
117144	0.03
117145	0.65
117151	-0.5
117154	-1.14
117155	0.03
117156	-0.14
117157	-1.14
117159	-1.14
117166	-0.14
117177	0.67
117178	1
117194	-1.14
117195	-0.32
117196	-1.14
117245	-1.14
117246	1.81
117247	0.09
117248	-0.32
117283	-0.17
117285	-1.14
117286	-0.5
117289	-1.14
117531	-0.39
117532	-0.12
117579	-1.14
117581	0.38
117583	0.34
117584	1.19
117608	0.33
117854	0.94
118424	0.91
118426	0.34
118427	-1.14
118429	0.29
118430	-1.14
118432	-0.09
118433	0.4
118442	-0.5
118460	1.01
118471	-0.5
118472	0.81
118487	1.02
118490	-0.02
118491	0.05
118663	-0.17
118670	-0.32
118672	0.25
118738	0.59
118788	0.18
118812	0.34
118813	0.75
118856	-1.14
118881	0.41
118924	0.69
118932	-0.01
118945	-1.14
118980	0.33
118987	1.77
119016	0.31
119032	0.64
119180	-1.14
119358	-1.14
119391	0.1
119392	0.5
119395	-1.14
119437	-0.23
119467	-1.14
119504	1.48
119548	-1.14
119559	0.98
119587	-0.39
119678	-1.14
119679	-1.14
119682	-1.14
119687	-1.14
119692	-1.14
119694	-1.14
119695	-1.14
119696	-1.14
119722	-0.07
119749	-1.14
119750	-1.14
119764	-1.14
119765	-1.14
119772	-1.14
119774	-1.14
119775	-1.14
120065	-1.14
120066	-1.14
120071	0.08
120103	0.81
120114	-0.02
120126	-1.14
120146	-1.14
120224	-0.14
120227	0.46
120237	-1.14
120364	0.02
120376	-0.23
120379	0.06
120400	-1.14
120406	-1.14
120425	-1.14
120449	-0.39
120526	0.51
120528	-0.39
120534	0.72
120586	-1.14
120775	-1.14
120776	-1.14
120787	-1.14
120793	-1.14
120796	-1.14
120824	-1.14
120863	0.13
120872	-0.14
120892	0.63
120935	-0.06
120939	-0.02
121006	-0.5
121014	-0.39
121026	-1.14
121054	0.01
121129	-1.14
121130	-1.14
121214	-1.14
121227	0.45
121256	-1.14
121260	0.84
121268	0.12
121270	-1.14
121274	0.4
121275	-1.14
121278	-0.01
121328	-0.5
121340	-1.14
121355	-1.14
121360	-1.14
121364	-1.14
121391	-1.14
121441	1.09
121456	-0.1
121457	1.56
121498	-0.14
121504	-0.01
121506	-0.5
121512	0.26
121536	1.06
121549	-1.14
121551	1.39
121599	-1.14
121601	-0.5
121642	0.73
121643	-0.06
121665	1.09
121727	-1.14
121793	-0.39
121906	-1.14
121916	-1.14
121952	-0.5
121981	-0.27
122011	-0.5
122038	-1.14
122042	-1.14
122046	-1.14
122060	0.09
122145	-1.14
122183	-1.14
122199	0.05
122258	-1.14
122335	-0.39
122402	-0.5
122409	-0.5
122416	0.69
122481	0.23
122509	0.33
122553	0.62
122592	-0.39
122618	0.13
122622	0.2
122631	-1.14
122651	-1.14
122664	-1.14
122665	-1.14
122704	1.1
122706	-1.14
122740	-1.14
122742	-1.14
122748	-1.14
122769	0.95
122773	0.03
122786	0.96
122809	1.12
122830	1.01
122837	-1.14
122867	-1.14
122876	-1.14
122888	-0.32
122942	-1.14
122945	-0.23
122950	-1.14
122953	0.67
122961	0.79
122970	0.19
123016	0.94
123036	0.11
123041	-0.02
123096	0.37
123099	-0.04
123103	0.08
123169	1.32
123228	0.22
123263	0.78
123264	0.1
123283	0.6
123346	-1.14
123355	0.64
123591	0.04
123606	1.35
123624	-1.14
123688	0.3
123720	0.57
123722	0.22
123745	-0.2
123787	-1.14
123803	0.83
123811	1.5
123872	-0.02
123876	-0.39
123879	0.58
123904	-0.32
123920	1.09
124044	0.29
124045	0.43
124056	-1.14
124093	0.27
124149	-1.14
124152	0.4
124199	0.16
124220	-0.04
124221	-1.14
124222	0.8
124245	1.4
124274	-1.14
124359	-0.27
124401	0.64
124402	0.64
124404	-1.14
124411	0.44
124446	0.81
124454	1.17
124460	-0.5
124491	0.62
124512	0.85
124535	-1.14
124538	-1.14
124540	1.36
124565	1.62
124583	1.74
124590	-1.14
124599	-1.14
124602	-0.32
124626	-0.39
124637	1.04
124641	0.94
124685	-0.2
124739	0.34
124751	0.14
124783	0.02
124790	0.48
124801	1.56
124808	1.06
124817	0.25
124842	-1.14
124857	-1.14
124872	0.25
124912	-1.14
124925	-1.14
124930	0.61
124935	0.31
124936	0.44
124961	0.21
124974	-0.23
124975	-0.23
124976	0.16
124989	0.2
124995	1.29
124997	1.04
125058	1.16
125061	0.71
125111	0.25
125113	0
125115	-1.14
125150	0.7
125170	0.37
125206	-0.23
125208	0.14
125228	0.77
125242	-0.02
125336	-1.14
125476	0.48
125488	0.48
125875	0.05
125893	-0.09
125919	0.27
125931	-1.14
125950	0.91
125958	-1.14
125962	-1.14
125963	-1.14
125965	-0.01
125972	-0.39
125981	-0.39
125997	-1.14
126003	0.67
126006	-1.14
126014	-0.2
126017	0.13
126037	-0.14
126052	-0.5
126068	-0.27
126069	-1.14
126070	0
126074	0.16
126075	0.28
126119	0.6
126123	-0.17
126129	0.3
126133	0.76
126147	-0.17
126204	-1.14
126205	-1.14
126206	-1.14
126208	1.02
126231	0.16
126235	-0.2
126242	0.07
126248	-0.14
126259	-0.32
126272	0.32
126282	0.53
126295	0.17
126298	0.85
126299	0.78
126306	0.82
126308	0.55
126321	1.27
126326	-0.2
126328	0.98
126353	1.63
126364	-1.14
126370	-1.14
126374	0.58
126375	0.21
126382	0.58
126393	-0.39
126402	-1.14
126410	-1.14
126432	0.2
126433	0.42
126506	-0.32
126520	-1.14
126541	-1.14
126549	-0.02
126567	-0.09
126581	-1.14
126626	0.46
126637	-1.14
126638	-1.14
126668	-1.14
126669	-0.02
126695	-1.14
126731	0.68
126755	-1.14
126767	-1.14
126789	0.35
126792	0.73
126811	-0.09
126820	0
126823	0.01
126826	-1.14
126859	-0.39
126868	0.13
126917	1.37
126961	-0.02
126969	0.18
127002	0.14
127018	0.62
127059	-1.14
127062	-1.14
127064	-1.14
127066	-1.14
127068	-1.14
127069	-1.14
127074	-1.14
127077	-1.14
127086	-0.23
127124	-1.14
127247	-1.14
127253	0.75
127254	-1.14
127255	0.17
127262	0.8
127294	0.47
127343	0.09
127385	-1.14
127391	-0.5
127396	0.15
127406	-0.5
127428	0.47
127435	-0.39
127495	-0.27
127534	-0.5
127540	-1.14
127544	0.59
127550	-1.14
127579	-0.32
127602	0.49
127608	-1.14
127617	-1.14
127623	-1.14
127665	-1.14
127670	-0.39
127671	-1.14
127700	0.18
127707	0.32
127731	-0.14
127733	-1.14
127829	0.73
127833	-0.32
127845	0.08
127933	1.78
127943	0.05
128025	-1.14
128077	0.81
128102	-1.14
128153	0.14
128178	0.29
128209	-0.32
128218	-1.14
128229	0.11
128239	0.91
128240	1.48
128272	0.29
128308	0.59
128312	0.07
128322	-0.5
128338	0.59
128344	-0.07
128360	-1.14
128366	-1.14
128367	-1.14
128368	-1.14
128370	-1.14
128371	-1.14
128372	-1.14
128387	0.43
128408	-1.14
128414	0.04
128434	0.11
128467	-0.23
128481	-0.23
128486	0.73
128488	-0.39
128497	-0.27
128500	-0.14
128506	-1.14
128553	-0.5
128580	-0.23
128609	-1.14
128611	-1.14
128615	-1.14
128637	1.38
128646	-1.14
128674	-1.14
128676	-0.5
128709	-1.14
128710	0.6
128718	-1.14
128745	-1.14
128756	-0.27
128760	-0.39
128770	-1.14
128774	-1.14
128790	-1.14
128817	-0.17
128820	-1.14
128821	-1.14
128822	-1.14
128848	-1.14
128853	-0.2
128854	0.08
128859	-1.14
128861	-1.14
128862	-1.14
128866	1.51
128869	0.72
128872	-0.39
128876	-1.14
128879	-1.14
128954	-1.14
128989	0.49
128997	-1.14
129025	0.21
129049	0.15
129080	-0.5
129099	0.1
129138	0.69
129285	0.63
129293	0.4
129303	0.28
129401	0.99
129402	-1.14
129446	-1.14
129450	0.54
129521	-1.14
129530	0
129531	0.57
129560	-1.14
129563	0.69
129607	-0.39
129642	0.98
129684	-1.14
129685	0.68
129787	0.8
129804	-0.03
129807	-1.14
129831	0.53
129841	-0.39
129868	-1.14
129870	-1.14
129880	0.46
129881	-0.39
130013	-0.27
130026	0.29
130074	2.04
130075	-1.14
130106	-1.14
130120	-1.14
130132	0.04
130162	0.18
130195	-0.39
130271	0.33
130340	0.71
130367	0.06
130399	-0.39
130429	-1.14
130497	0.31
130500	-1.14
130502	0.35
130507	1.15
130535	0.51
130540	-0.39
130557	0.45
130560	-1.14
130574	-0.23
130576	-1.14
130589	0.91
130612	-0.12
130617	0.44
130700	-0.39
130728	-0.03
130733	-0.5
130749	-0.39
130752	0.18
130773	0.06
130814	0.75
130827	0.39
130888	0.23
130916	0.72
130940	0.08
130951	-0.5
131034	0.32
131076	0.73
131096	-1.14
131118	0.48
131149	-1.14
131177	-1.14
131185	-0.17
131368	-0.5
131375	-1.14
131377	-1.14
131405	-1.14
131408	0.33
131450	-1.14
131474	0.93
131540	-1.14
131544	0.75
131566	2.97
131572	-1.14
131578	-0.27
131583	0.15
131601	0.66
131616	0.31
131669	-1.14
131831	-0.12
131870	0.7
131873	-0.5
131890	-1.14
131909	-1.14
131920	-1.14
131965	0.7
131973	-1.14
132001	0.44
132014	-0.06
132112	-1.14
132141	-1.14
132158	0.25
132160	0.26
132203	-1.14
132204	-0.5
132228	0.17
132241	0.29
132243	-1.14
132299	1.12
132320	0.48
132332	-0.39
132391	-0.09
132430	-0.14
132556	-0.27
132612	-1.14
132625	-0.14
132660	0.66
132671	0.36
132719	-0.5
132724	-0.17
132789	0.62
132817	-1.14
132851	-0.39
132864	0.88
132884	0.29
132946	-0.39
132949	0.35
132954	-1.14
133015	0.43
133022	-0.01
133060	-1.14
133083	-0.39
133121	-0.27
133150	-1.14
133283	0.36
133308	0.36
133383	0.24
133396	0.3
133418	0.56
133482	-1.14
133522	0.43
133558	-1.14
133584	-1.14
133615	-1.14
133619	1.35
133686	0.71
133688	-1.14
133690	-1.14
133746	0.59
133789	-1.14
133923	-0.5
133957	0.86
134082	-1.14
134083	-1.14
134111	-0.12
134145	0.5
134147	0.9
134187	-0.02
134218	1.06
134265	0.46
134266	0.74
134285	0.23
134288	-1.14
134353	0.46
134359	0.48
134391	-1.14
134429	0.63
134430	1.3
134466	-1.14
134490	-1.14
134492	1.04
134505	-1.14
134510	1.3
134526	-0.32
134548	-0.2
134549	0.39
134637	0.35
134701	-0.04
134728	0.19
134829	-0.17
134860	-1.14
134864	-1.14
134957	0.7
134997	0.1
135112	1.4
135114	0.69
135138	-1.14
135152	-0.02
135154	0.28
135228	1.82
135250	0.13
135270	-1.14
135293	1.13
135295	0.13
135458	-1.14
135644	-1.14
135892	-0.5
135924	-1.14
135932	0.05
135935	-1.14
135941	-1.14
135942	-1.14
135946	-1.14
135948	-1.14
136051	0.44
136157	-1.14
136227	-0.03
136242	-1.14
136259	-1.14
136263	-1.14
136306	-1.14
136319	2.19
136332	-0.1
136371	-1.14
136540	-1.14
136541	-1.14
136647	0.63
136853	0.01
136991	-0.32
137012	-0.5
137075	0.38
137107	-0.32
137133	-0.39
137209	0.01
137290	-0.5
137362	-1.14
137406	-1.14
137492	1.04
137529	-0.5
137682	0.53
137695	0.59
137735	-0.39
137797	-1.14
137814	-1.14
137835	-0.5
137868	-1.14
137872	-0.12
137886	1
137902	-0.32
137964	1.59
137970	0.12
137994	0.29
138009	-1.14
138046	-1.14
138050	1.06
138065	-1.14
138151	1.58
138199	1.07
138307	-1.14
138412	-0.27
138428	0.27
138429	0.02
138474	-0.39
138639	0.38
138649	0.4
138715	-0.2
138716	0.55
138799	-1.14
138802	-1.14
138803	-1.14
138804	-1.14
138805	-1.14
138881	-1.14
138882	-1.14
138883	-1.14
138971	-0.5
139060	0.03
139065	-0.5
139067	-1.14
139081	-1.14
139105	-0.1
139135	-1.14
139163	-1.14
139170	-1.14
139189	-1.14
139201	-0.39
139212	-0.39
139221	-1.14
139231	1.49
139249	-1.14
139285	0.43
139322	0.81
139324	0.21
139334	-0.5
139341	0.69
139363	-1.14
139378	-1.14
139411	-0.2
139422	-1.14
139425	-1.14
139431	-1.14
139452	-0.02
139516	-1.14
139542	-1.14
139562	-1.14
139596	0.44
139599	-1.14
139604	-1.14
139628	-1.14
139716	-0.17
139728	-0.5
139735	0.15
139741	-1.14
139748	-0.39
139760	-1.14
139793	-1.14
139804	-1.14
139818	0.49
139886	0.48
140004	-1.14
140028	-1.14
140032	-0.39
140043	-1.14
140100	-1.14
140123	-1.14
140258	-1.14
140290	0.01
140432	-1.14
140453	-1.14
140456	-0.5
140458	-0.23
140459	0.87
140460	0.72
140461	0.59
140462	0.78
140465	1.13
140467	0.58
140468	-0.39
140469	-0.23
140545	0.13
140564	0.14
140576	1.87
140578	-1.14
140596	-1.14
140597	-0.5
140603	-1.14
140609	0.83
140612	0.34
140623	-0.06
140625	-1.14
140628	0.06
140660	-0.23
140678	-0.5
140679	-1.14
140683	-0.5
140685	0.29
140686	-0.5
140687	-0.32
140688	0.57
140689	-1.14
140690	-0.17
140691	0.42
140692	-1.14
140695	-1.14
140696	-1.14
140697	-1.14
140699	0.11
140700	-1.14
140701	0.12
140706	-0.32
140707	1.69
140710	1.25
140711	-0.23
140713	-0.39
140714	-0.1
140715	-0.39
140716	-1.14
140717	-0.09
140718	-1.14
140719	-1.14
140730	0.16
140731	-1.14
140732	-1.14
140733	0.06
140735	1.51
140738	0.25
140739	0.86
140748	-0.39
140749	-1.14
140750	-1.14
140751	-1.14
140752	-0.12
140753	-1.14
140754	-1.14
140755	-0.5
140756	-0.2
140757	-0.5
140758	-0.06
140759	-1.14
140760	0.09
140761	-1.14
140766	-0.5
140767	-0.32
140775	1.22
140801	-0.2
140803	0.41
140807	-1.14
140809	2.45
140823	0.89
140825	-0.17
140831	0.11
140832	-1.14
140836	-1.14
140838	0.79
140850	-1.14
140851	-1.14
140856	-1.14
140857	-1.14
140862	-0.2
140863	-1.14
140870	-1.14
140871	-1.14
140880	-1.14
140881	-1.14
140883	0.44
140885	1.12
140886	-0.5
140890	1.22
140893	-1.14
140894	-0.14
140895	-1.14
140901	1.12
140902	-0.5
140909	-1.14
140913	-0.5
140947	-1.14
142678	0.44
142679	0.25
142680	-1.14
142683	-0.5
142684	0.09
142685	-1.14
142686	-0.01
142689	-1.14
142827	-0.39
142891	0.99
142910	-0.5
142913	-0.2
142940	0.94
143098	-0.17
143162	-1.14
143187	0.79
143241	-0.39
143244	1
143279	0.42
143282	0.29
143341	-0.12
143371	0.01
143384	1.32
143425	0.1
143458	0.82
143471	-1.14
143496	-1.14
143502	-1.14
143503	-1.14
143506	-1.14
143570	0.44
143630	-0.32
143662	-1.14
143684	0.38
143686	0.31
143689	-0.17
143872	0.62
143879	0.17
143884	0.45
143888	1.03
143903	0.49
143941	-1.14
144100	0.61
144106	-0.1
144108	1.05
144110	-0.12
144124	-1.14
144125	-1.14
144132	0.37
144165	0.28
144193	0.35
144195	-0.17
144233	0.37
144245	0.52
144321	-0.12
144348	1.93
144402	0.75
144404	1.16
144406	0.24
144423	-1.14
144448	-0.27
144453	0.06
144455	0.63
144501	1.68
144535	0.38
144568	-0.39
144581	0.16
144638	-1.14
144699	0.41
144712	-0.12
144715	-0.07
144809	-1.14
144811	0.36
144832	-0.14
144847	-1.14
144983	0.27
145165	-0.2
145173	0.66
145226	-0.5
145241	-1.14
145258	-0.27
145259	0.05
145264	-1.14
145270	-0.27
145282	0.55
145370	-0.2
145376	-0.17
145389	0.66
145447	0.23
145482	0.6
145483	0.24
145497	-1.14
145501	-0.23
145508	0.64
145553	0.37
145567	0.62
145581	-1.14
145645	-0.39
145741	-0.5
145748	0.32
145767	0.29
145773	0.77
145781	0.25
145814	-1.14
145864	0.48
145873	-0.09
145942	-1.14
145946	-1.14
145957	0.13
145989	-0.5
146050	0.64
146053	0.11
146057	0.39
146059	0.52
146110	-0.04
146167	-1.14
146177	-0.32
146183	-0.23
146198	0.55
146206	0.01
146212	-0.03
146223	1.27
146225	-1.14
146227	0.15
146279	-0.5
146310	-0.39
146325	-0.5
146330	0.15
146395	-0.5
146429	0.02
146433	0.03
146434	0.22
146439	-0.23
146456	-0.06
146481	-1.14
146540	0.05
146542	0.24
146547	-0.09
146664	0.85
146691	0.86
146705	0.59
146712	0.39
146713	0.35
146722	-1.14
146754	-0.23
