gene	GSM2157516	GSM2157515	GSM2157514	GSM2157513
51530	0.51	0.41	0.64	0.68
51531	-0.35	-0.54	-0.38	-0.42
51533	-0.14	-0.11	-0.09	-0.07
51534	0.5	0.31	0.49	0.5
51535	0.91	1.08	1.21	1.08
51537	-0.33	-0.42	-0.19	-0.14
51538	0.36	0.36	0.39	0.37
51540	0.02	-0.11	-0.06	0.04
51542	0.86	1.02	1	0.82
51547	0.52	0.42	0.23	0.31
51548	0.07	0.01	0	0.11
51550	0.9	0.43	0.53	0.59
51552	1.61	1.85	1.81	1.68
51554	-0.88	-0.55	-1.38	-0.72
51555	-0.99	-1.34	-0.82	-0.9
51557	-1.49	-1.34	-1.38	-1.42
51559	0.56	0.24	0.49	0.48
51560	-0.19	-0.3	-0.2	-0.14
51561	-0.26	-0.44	-0.36	-0.28
51562	-0.04	-0.13	0	-0.09
51564	1.09	0.72	1.01	1.31
51566	-0.37	0.05	0.67	0.61
51567	0.39	0.29	0.59	0.51
51569	0.63	0.65	0.86	0.71
51571	1.13	1.12	1.07	1.03
51573	0.49	0.43	0.36	0.39
51574	0.98	1.08	1.02	1.08
51575	0.85	0.96	1.31	1.16
51582	1.73	1.75	1.9	1.71
51585	0.62	0.69	0.77	0.62
51588	0.32	0.24	0.23	0.41
51592	0.83	0.94	1.06	0.85
51593	1.79	1.69	1.67	1.86
51594	0.35	0.2	0.48	0.36
51596	0.22	0.18	0.21	0.32
51599	0.99	0.39	0.27	0.51
51601	-0.15	-0.21	-0.18	-0.2
51602	1.67	1.73	1.95	1.84
51603	0.53	0.53	0.65	0.8
51604	1.29	1.21	1.2	1.43
51605	0.93	0.86	1.08	1.09
51606	0.75	1.09	0.91	0.83
51608	1.3	0.99	1	1.15
51611	0.11	0.08	0.27	0.21
51614	1.02	1.13	0.9	1.22
51616	-0.33	-0.12	-0.31	-0.34
51617	-0.88	-1.34	-1.38	-1.42
51619	-1.49	-1.34	-0.65	-1.42
51621	1.09	1.41	0.82	0.76
51622	1.45	1.41	1.27	1.1
51626	0.06	-0.01	-0.02	-0.03
51629	1.61	1.45	1.17	1.42
51631	1.72	1.73	1.81	1.72
51633	1.12	1.31	1.21	1.09
51634	0.34	0.18	0.31	0.28
51635	0.2	0	0.07	0.02
51639	0.83	0.51	0.73	0.61
51642	0.13	0.16	0.02	0.05
51643	0.25	0.47	0.22	0.19
51645	0.53	0.21	0.49	0.74
51646	0.21	0.57	0.18	0.08
51649	0.71	0.43	0.4	0.53
51650	0.61	0.34	0.62	0.5
51651	0.59	0.64	0.63	0.64
51652	1.59	1.47	1.23	1.21
51654	-0.06	-0.15	0.03	0.01
51655	-0.77	-0.78	-1.38	-0.68
51657	-0.47	-0.81	-0.78	-0.64
51659	0.62	0.67	0.35	0.54
51660	-0.04	-0.01	0.15	0.11
51661	-0.34	-0.09	0.15	0.04
51663	1.11	1.45	1.43	1.28
51665	-0.07	0.09	0.12	0.03
51666	-0.54	-0.39	-0.7	-0.59
51667	1.29	1.43	1.14	1.15
51668	-0.11	-0.15	-0.09	-0.21
51669	0.78	1.23	0.75	0.77
51673	-0.43	-0.61	-0.48	-0.44
51676	-0.58	-0.75	-1.38	-1.42
51678	1.34	1.08	1.04	0.9
51684	0.59	0.63	0.45	0.45
51686	-0.58	-0.55	-0.59	-0.59
51690	-0.2	-0.33	0	0.15
51691	0.82	0.68	0.73	0.76
51692	1.09	0.81	0.96	0.99
51693	0.11	0.02	-0.08	-0.04
51696	0.22	0.31	0.1	0.06
51699	1.21	1.09	1.1	1.03
51700	-0.61	-1.34	-1.38	-0.78
51701	0.62	0.5	0.43	0.35
51702	-0.39	-0.57	-1.38	-0.68
51703	2.29	1.85	1.76	1.67
51704	0.74	0.66	0.42	0.51
51705	-1.49	-1.34	-1.38	-1.42
51706	0.96	1.2	0.52	0.62
51715	0.25	0.37	0.6	0.58
51719	1.38	1.38	1.36	1.3
51720	0.47	0.44	0.49	0.42
51725	-1.49	-1.34	-1.38	-1.42
51726	1.33	1.64	1.43	1.46
51727	1.25	1.41	1.05	0.97
51728	0.43	0.5	0.74	0.68
51729	1.57	1.3	1.53	1.67
51733	-0.46	-0.45	-0.43	-0.57
51734	0.05	-0.03	0.02	0.17
51735	0.89	1.05	1.12	0.77
51738	-0.73	-0.85	-0.62	-0.68
51741	0.14	0.15	-0.05	0.01
51742	0.77	1.06	0.97	0.87
51747	1.41	1.59	1.49	1.45
51750	0.89	0.84	1.19	1.23
51751	-1.49	-1.34	-1.38	-1.42
51752	0.76	1.21	1.08	0.89
51754	-0.32	-0.32	-0.44	-0.45
51755	0.94	1.13	1.33	1.08
51759	0.39	0.57	0.51	0.59
51760	0.08	-0.25	-0.11	-0.07
51761	-0.82	-0.65	-0.65	-0.9
51762	0.41	0.41	1.02	0.8
51763	0.21	0.46	0.02	0
51764	-0.82	-0.72	-1.38	-0.72
51765	-0.88	-0.75	-0.6	-0.52
51768	0.48	0.68	0.49	0.65
51773	0.59	0.81	0.62	0.55
51778	-0.99	-0.67	-1.38	-0.72
51780	1.24	1.21	1.09	1.07
51802	-1.49	-1.34	-1.38	-1.42
51804	0.23	0.35	0.44	0.38
51805	-0.06	0	-0.06	-0.1
51806	-0.82	-0.52	-1.38	-1.42
51807	-0.27	-0.53	-0.57	-0.59
51808	0.87	0.69	0.78	0.79
51809	0.84	1.02	0.75	0.62
53335	-0.88	-1.34	-1.38	-1.42
53336	-1.49	-1.34	-1.38	-1.42
53339	1.01	1	0.77	0.69
53340	-0.43	-0.55	-0.58	-0.48
53342	-0.33	-0.39	-0.49	-0.41
53343	0.92	0.7	0.69	0.89
53344	0.01	0.1	0.08	-0.04
53345	-0.49	-0.56	-0.85	-0.42
53346	-0.57	-0.63	-0.46	-0.49
53347	-0.99	-1.34	-1.38	-1.42
53349	0.33	0.28	0.17	0.16
53353	-0.99	-1.34	-1.38	-1.42
53354	0.27	0.13	0.14	0.12
53358	-1.49	-0.78	-1.38	-1.42
53371	1.08	0.82	1.02	0.93
53373	0.65	0.45	0.72	0.84
53405	-0.82	-0.78	-0.85	-0.78
53407	0.2	0.15	0.21	0.27
53615	1.52	1.22	1.27	1.54
53616	-0.34	-0.63	-0.51	-0.5
53630	-0.88	-1.34	-1.38	-0.78
53632	-0.55	-0.46	-0.72	-1.42
53635	0.83	1.03	0.81	1.09
53637	-0.82	-0.75	-1.38	-1.42
53820	-0.37	-0.44	-0.55	-0.5
53822	-1.49	-1.34	-1.38	-1.42
53826	-0.88	0.19	-0.62	-0.64
53827	-0.05	-0.01	-0.05	-0.02
53828	-0.48	-0.53	-0.46	-0.52
53829	-1.49	-1.34	-1.38	-1.42
53831	-1.49	-0.85	-1.38	-0.9
53832	-1.49	-0.78	-0.89	-0.9
53833	-0.41	-0.48	-0.4	-0.48
53834	0.69	0.79	0.56	0.71
53836	-0.13	-0.63	-0.75	-0.72
53838	0.65	0.59	0.75	0.85
53841	-1.49	-1.34	-1.38	-1.42
53842	-0.61	-0.61	-0.62	-0.61
53904	-1.49	-1.34	-1.38	-1.42
53905	-0.46	-0.69	-0.82	-0.68
53916	0.1	0.04	-0.03	0.02
53917	0.39	0.49	0.4	0.53
53918	-0.01	-0.03	0.09	0.16
53919	-1.49	-1.34	-1.38	-1.42
53938	0.17	0.14	0.4	0.29
53942	-1.49	-1.34	-1.38	-1.42
53944	0.63	0.53	1.02	0.79
53947	-0.73	-0.38	-0.49	-0.59
53981	1.62	1.36	1.34	1.29
54014	0.85	1.04	1.02	0.82
54020	-0.32	-0.56	-0.82	-0.41
54033	-0.77	-0.78	-0.7	-0.68
54039	-0.65	-1.34	-0.54	-0.57
54059	-0.21	-0.29	-0.16	-0.23
54069	0.28	0.14	0.33	0.35
54084	-0.73	-1.34	-0.82	-0.9
54093	-0.24	-0.23	-0.28	-0.23
54097	-1.49	-1.34	-1.38	-1.42
54101	0.36	-0.03	-0.12	-0.05
54102	-0.82	-0.63	-0.47	-0.57
54103	0.01	0.32	-0.12	-0.22
54106	-1.49	-1.34	-1.38	-1.42
54107	0.88	0.89	0.78	0.78
54108	0.2	0.12	0.14	0.16
54112	-1.49	-1.34	-1.38	-1.42
54148	0.42	0.37	0.49	0.56
54149	-0.21	-0.06	-0.01	-0.19
54165	0.8	0.82	0.93	0.79
54187	0.9	0.55	0.63	0.83
54205	1.19	0.78	1.13	1.12
54206	1.02	1.64	1.1	1.07
54207	-0.6	-0.59	-1.38	-0.78
54209	-0.52	-0.6	-0.7	-0.55
54210	-1.49	-1.34	-1.38	-1.42
54212	-1.49	-1.34	-0.66	-1.42
54221	-1.49	-1.34	-1.38	-1.42
54328	-1.49	-1.34	-1.38	-1.42
54329	-0.47	-0.35	-0.16	-0.24
54331	-0.77	-1.34	-0.2	-0.26
54332	-0.99	-0.78	-0.75	-0.9
54344	-0.26	-0.37	-0.33	-0.27
54345	-0.7	-0.42	-0.43	-0.47
54346	-1.49	-0.67	-0.56	-0.72
54360	-0.82	-0.56	-0.78	-0.78
54361	1.04	0.85	-0.02	-0.01
54363	-0.7	-1.34	-0.52	-0.55
54386	0.36	0.44	0.25	0.3
54407	1.89	2.11	2.25	2.18
54413	-0.57	-0.59	-0.42	-0.5
54414	0.01	0.27	0.08	0.01
54431	1.49	1.85	1.86	1.77
54432	0.35	0.34	0.27	0.17
54434	0.45	0.43	0.55	0.58
54436	-0.2	-0.35	-0.5	-0.41
54437	-1.49	-1.34	-1.38	-0.9
54438	0.66	0.41	0.51	0.54
54439	1.22	1.13	1.24	1.01
54440	-0.6	-1.34	-1.38	-1.42
54442	0.85	1.06	0.87	1.04
54443	1.96	1.87	2.08	1.93
54453	0.2	0.7	0.31	0.32
54454	0.25	0.13	0.31	0.12
54455	0.67	0.48	0.63	0.62
54456	-0.99	-1.34	-1.38	-1.42
54457	-1.49	-1.34	-0.82	-0.9
54460	0.48	0.21	0.34	0.51
54461	0.73	0.58	0.58	0.77
54462	0.95	1.63	1.15	0.91
54464	0.55	0.92	0.92	0.6
54465	0.4	0.2	0.54	0.44
54467	1.47	1.35	1.24	1.13
54468	0.5	0.53	0.62	0.48
54469	0.67	0.88	0.52	0.45
54470	-0.73	-0.61	-0.25	-0.19
54471	0.64	0.61	0.85	0.78
54472	0.97	1.04	0.87	0.81
54474	-1.49	-1.34	-1.38	-1.42
54475	0.36	0.1	0.27	0.4
54476	1.18	1.16	0.93	1.04
54477	0.2	-0.03	0.08	0.12
54480	0.69	1.02	0.55	0.78
54482	-0.19	-0.2	-0.05	-0.12
54487	0.76	0.81	0.94	0.82
54490	-1.49	-1.34	-1.38	-1.42
54492	-0.06	-0.16	-0.15	-0.11
54494	-0.28	-0.43	-0.4	-0.41
54495	1.4	1.43	1.46	1.34
54496	1.1	0.75	0.87	1.08
54497	0.23	0.35	0.35	0.28
54498	0.22	0.05	-0.04	0.06
54499	0.6	0.69	0.64	0.68
54502	0.56	0.21	0.16	0.06
54503	0.62	0.41	0.55	0.38
54504	-1.49	-1.34	-1.38	-1.42
54505	0.69	0.81	0.75	0.74
54507	0.65	1.27	0.02	0.12
54509	-0.58	-0.48	-0.46	-0.42
54510	0.28	0.28	0.77	0.72
54511	-0.88	-1.34	-0.6	-0.52
54512	0.06	-0.04	0.14	0.23
54514	-1.49	-1.34	-1.38	-1.42
54516	-0.26	-0.25	-0.14	-0.18
54517	1.33	1.32	1.15	1.15
54518	-0.24	-0.38	0.33	0.25
54520	0.59	0.59	0.74	0.57
54521	0.18	0.19	-0.01	-0.04
54522	0.19	0.37	0.29	0.22
54529	0.99	0.89	0.95	0.84
54531	0.39	0.12	0.39	0.49
54532	0.14	0.2	0.18	0.07
54534	0.58	0.65	0.64	0.49
54535	0.28	0.1	0.26	0.4
54536	0.37	0.22	-0.04	-0.1
54538	-1.49	-1.34	-1.38	-1.42
54539	1.07	0.87	0.62	0.77
54541	0.92	0.49	1.08	1.26
54542	1.12	1.29	1.41	1.13
54543	0.95	0.59	0.45	0.72
54545	0.51	0.54	0.63	0.61
54546	-1.49	-1.34	-1.38	-0.9
54549	-0.65	-0.55	-0.54	-0.64
54550	-0.88	-1.34	-0.82	-0.52
54551	-1.49	-1.34	-1.38	-1.42
54552	1.59	1.6	1.44	1.31
54554	-0.28	-0.27	-0.23	-0.27
54555	0.77	0.67	0.66	0.82
54556	0.2	0.37	0.31	0.25
54557	-0.36	-0.37	-0.23	-0.28
54558	-0.03	0.07	0.17	0.11
54566	0.28	-0.1	-0.22	-0.19
54567	-1.49	-0.67	-0.75	-0.9
54575	-0.35	-0.36	-1.38	-1.42
54578	0.2	0.32	-0.3	-0.33
54583	1.31	1.17	1.09	1.22
54584	-0.14	-0.27	-0.19	-0.15
54585	0.11	0.33	0.59	0.34
54586	-0.88	-1.34	-1.38	-1.42
54587	-0.33	-0.25	0.03	0.16
54602	0.86	1.01	0.56	0.57
54606	0.98	0.78	0.83	0.93
54617	0.53	0.55	0.82	0.7
54619	0.18	0.23	0.19	0.21
54620	0.7	0.48	0.63	0.76
54621	0.65	0.51	0.11	0.12
54622	0.05	0.18	0.25	0.08
54623	0.59	0.66	0.52	0.45
54625	-0.04	0.64	0.43	0.16
54626	-0.88	-0.85	-1.38	-1.42
54627	-1.49	-1.34	-1.38	-1.42
54657	-0.82	-1.34	-1.38	-1.42
54658	-1.49	-1.34	-1.38	-1.42
54659	-1.49	-1.34	-1.38	-1.42
54662	0.29	0.13	0.22	0.38
54663	0.66	0.59	0.71	0.83
54664	1.46	1.96	1.14	1.02
54665	0.26	0.31	0.51	0.36
54674	-1.49	-0.65	-1.38	-0.9
54675	0.31	0.35	0.43	0.43
54676	0.5	0.43	0.47	0.61
54677	0.57	0.58	0.58	0.46
54680	0.2	0.29	0.44	0.38
54681	-0.7	-1.34	-0.72	-0.72
54682	-0.26	-0.28	-0.4	-0.39
54700	1.15	1.2	1.41	1.33
54704	0.05	0.02	-0.12	-0.18
54707	-0.13	-0.37	-0.16	-0.11
54708	1.37	1.66	1.38	1.32
54714	-1.49	-1.34	-1.38	-1.42
54715	-1.49	-1.34	-1.38	-1.42
54716	-1.49	-1.34	-1.38	-1.42
54726	2.12	1.93	2.14	1.94
54732	1.2	1.41	1.34	1.59
54733	-0.03	-0.02	-0.24	-0.22
54734	-0.88	-1.34	-1.38	-1.42
54737	0.45	0.77	0.64	0.59
54738	-1.49	-1.34	-1.38	-1.42
54739	-0.16	0.61	-0.13	-0.14
54741	0.72	0.75	0.44	0.57
54749	0.54	0.54	0.94	0.91
54751	0.58	0.34	0.96	1.15
54752	-0.82	-0.59	-0.85	-0.9
54756	-0.18	-0.12	0.03	-0.11
54757	0.56	0.73	0.51	0.63
54758	0.83	0.55	0.51	0.82
54760	-0.29	-0.3	-0.27	-0.29
54763	-1.49	-1.34	-1.38	-1.42
54764	0.67	0.67	0.68	0.6
54765	1.4	1.72	1.74	1.55
54766	-0.82	-1.34	-1.38	-1.42
54768	-1.49	-1.34	-1.38	-1.42
54769	-0.82	-0.78	-0.89	-0.9
54776	0.75	0.64	0.56	0.74
54778	0.81	0.89	0.98	0.83
54780	0.78	0.91	0.7	0.68
54784	-0.06	-0.18	-0.18	-0.16
54785	0.05	0.06	-0.08	-0.02
54788	0.56	0.57	0.73	0.79
54790	-0.05	0.14	0.01	-0.1
54793	0.61	1.13	0.6	0.48
54795	0.27	0.01	-0.06	-0.05
54796	-0.28	0.29	0.22	0.16
54797	-0.04	-0.15	0.03	0.03
54799	0.62	0.68	0.78	0.7
54800	0.51	1.02	0.77	0.55
54801	0.8	0.8	0.98	0.77
54802	0.07	0.06	0.17	0.19
54805	-0.09	0	-0.17	-0.29
54806	-0.07	0.15	0.04	-0.01
54808	0.84	0.59	0.58	0.63
54810	-0.26	-0.63	-0.66	-0.9
54812	1.13	1.26	0.94	0.77
54813	-0.14	-0.24	-0.22	-0.27
54814	-0.13	0.03	-0.09	-0.11
54815	1.81	1.74	1.61	1.8
54816	0.28	0.47	0.37	0.29
54820	1.07	0.94	1.28	1.39
54821	0.91	0.73	0.92	0.81
54822	1.11	1.45	1.69	1.4
54823	0.01	0.04	0.27	0.17
54825	-1.49	-1.34	-0.72	-1.42
54826	-0.12	-0.12	-0.06	-0.15
54827	-0.32	-0.33	-0.27	-0.27
54828	0.12	0.39	0.13	0.13
54829	-0.88	-0.63	-0.28	-0.31
54831	-0.88	-0.85	-1.38	-0.9
54832	0.2	0.28	0.49	0.17
54834	0.16	0.37	0.28	0.16
54836	0.32	-0.1	-0.18	-0.12
54838	1.22	1.04	0.71	0.92
54839	-0.01	0.12	0.09	-0.02
54840	0.03	0.01	0.05	0.01
54841	0.43	0.58	0.72	0.6
54842	0.56	0.28	-0.06	-0.07
54843	-0.49	0.29	-0.38	-0.4
54845	0.92	0.52	0.34	0.29
54847	-0.99	-1.34	-0.89	-1.42
54849	0.91	0.89	0.57	0.66
54850	-0.12	-0.04	-0.07	0
54851	0.14	0.21	0.19	0.08
54852	-0.61	-0.81	-0.63	-0.9
54853	0.24	0.02	0.18	0.24
54854	-0.58	-0.81	-0.78	-0.52
54856	0.89	0.89	1.21	1.23
54857	0.1	0.06	-0.16	-0.17
54858	0.22	0.08	0.25	0.22
54859	0.08	-0.06	0.16	0.23
54860	-1.49	-1.34	-1.38	-1.42
54861	0.3	0.2	0.21	0.17
54862	0.86	0.62	0.53	0.75
54863	0.13	-0.01	0.18	0.14
54865	0.51	0.37	0.51	0.64
54866	-0.82	-1.34	-0.78	-0.9
54867	1.1	0.95	0.87	1.07
54868	-0.09	-0.19	-0.22	-0.11
54869	-0.17	-0.28	-0.39	-0.39
54870	1.24	1.31	1.46	1.34
54872	0.27	0.24	0.16	0.06
54873	0.35	0.91	0.64	0.67
54875	0.06	0.6	0.45	0.31
54877	0.46	0.2	0.53	0.42
54878	1.29	1.4	1.31	1.1
54879	0.01	0	0.09	0.08
54880	0.13	0.48	0.44	0.4
54881	0.75	0.83	0.83	0.67
54882	1.26	1.35	1.39	1.03
54883	0.31	0.39	0.25	0.26
54884	0.65	0.42	0.5	0.68
54885	0.29	0.8	0.59	0.38
54886	-1.49	-1.34	-1.38	-1.42
54887	0.78	0.68	0.82	0.79
54888	1.99	1.91	2.14	2.16
54890	1.79	1.86	1.65	1.66
54891	0.42	0.59	0.82	0.5
54892	1.47	1.15	1.24	1.11
54893	0.4	0.61	0.42	0.29
54894	-0.57	-0.5	-1.38	-0.9
54896	-0.15	-0.21	-0.2	-0.21
54897	-0.33	-0.41	-0.42	-0.38
54898	-1.49	-1.34	-1.38	-0.72
54899	0.17	0.55	0.16	0.18
54900	-0.77	-1.34	-0.7	-0.68
54901	0.17	0.2	0.3	0.22
54902	0.32	0.44	0.46	0.31
54903	-0.26	-0.28	-0.2	-0.22
54905	-1.49	-1.34	-1.38	-1.42
54906	1.05	1.18	1.49	1.21
54908	0.5	0.34	0.6	0.59
54910	0.12	0.21	0.57	0.69
54913	-0.46	-0.46	-0.57	-0.51
54914	0.25	0.45	0.27	0.25
54915	1.1	1.19	1.43	1.42
54916	0.39	0.36	-0.01	0
54918	0.98	0.81	0.71	0.78
54919	1.01	0.65	0.59	0.75
54920	-0.11	-0.21	-0.11	-0.11
54921	1.81	1.71	1.55	1.69
54922	-0.43	-0.65	-0.68	-0.9
54923	-0.23	-0.27	-0.15	-0.16
54926	1.27	1.48	1.19	1.24
54927	1.24	1.04	1.08	1.14
54928	1.48	1.77	1.67	1.48
54929	0.44	0.49	0.36	0.49
54930	0.25	0.16	0.13	0.24
54931	0.43	0.28	0.58	0.53
54933	-0.41	-0.18	-0.4	-0.35
54934	1.16	1.29	1.35	1.35
54935	-0.6	-0.65	-0.68	-0.57
54936	0.35	0.1	0.11	0.23
54938	-0.1	-0.2	-0.05	0.01
54939	0.44	0.26	0.31	0.46
54940	1.7	1.77	1.4	1.42
54942	0.21	0.11	0.33	0.29
54943	-0.37	-0.28	-0.28	-0.32
54946	-0.33	-0.31	-0.33	-0.3
54947	-0.34	-0.18	-0.22	-0.15
54948	0.45	0.6	0.43	0.4
54949	0.84	0.99	0.8	0.75
54951	0.89	0.67	0.65	0.59
54952	0.12	0.06	0.19	0.17
54954	0.26	0.13	0.1	-0.06
54956	-0.03	-0.09	-0.06	-0.02
54957	0	-0.02	0.02	-0.03
54958	-0.17	-0.17	-0.23	-0.14
54959	-1.49	-1.34	-1.38	-1.42
54960	-0.09	-0.07	-0.04	-0.01
54961	0.68	0.42	0.25	0.38
54962	0.75	0.69	0.98	0.87
54963	0.04	-0.09	-0.03	-0.01
54964	-0.88	-1.34	-0.78	-0.9
54965	0.12	0.14	0.12	0.16
54968	0.32	0.29	0.61	0.61
54970	-0.48	-0.81	-0.41	-0.4
54971	0.28	0.47	0.24	0.33
54972	1.55	1.47	1.52	1.81
54974	0.53	0.42	0.48	0.46
54976	0.35	0.16	0.34	0.5
54977	0	-0.07	-0.04	0.1
54978	0.76	0.71	0.52	0.48
54980	0.1	0.06	0.13	0.08
54981	-0.21	-0.16	-0.2	-0.28
54982	0.4	0.65	0.29	0.3
54984	0.12	0.1	0.21	0.18
54985	0.41	0.11	0.18	0.36
54986	-0.18	-0.26	-0.32	-0.28
54987	0.17	0.15	0.21	0.2
54988	-1.49	-1.34	-1.38	-1.42
54989	0.1	0.24	0.43	0.44
54991	0.53	0.32	0.67	0.53
54993	-0.34	-0.38	-0.33	-0.34
54994	0.56	0.63	0.72	0.69
54995	0.02	0.2	0.04	-0.01
54996	0.66	0.48	0.38	0.38
54997	-0.61	-0.75	-0.89	-0.72
54998	0.66	0.55	0.37	0.66
55001	-0.5	-0.61	-1.38	-1.42
55002	0.53	0.72	0.44	0.48
55003	0.94	0.89	1.16	1.1
55004	0.67	0.51	0.35	0.59
55005	0.07	0.17	0.22	0.09
55007	0	0.03	0.35	0.26
55008	0.14	0.44	0.22	0.06
55009	-0.19	-0.27	-0.16	-0.14
55010	0.2	0.04	0.25	0.17
55011	0.44	0.39	0.21	0.37
55012	0.3	0.21	0.23	0.15
55014	0.45	0.44	0.36	0.33
55015	0.75	0.85	0.9	0.76
55016	-0.82	-1.34	-0.89	-0.9
55017	0.24	0.19	0.24	0.31
55020	-0.24	-0.13	-0.24	-0.22
55022	-0.61	-0.4	-0.44	-0.42
55023	0.83	1.14	1.25	0.88
55024	-1.49	-0.65	-1.38	-0.9
55026	-0.82	-0.81	-1.38	-0.9
55027	1.31	1.47	1.24	1.25
55028	0.08	-0.02	-0.01	0.03
55030	0.17	0.25	0.14	0.23
55031	1.59	2.1	1.96	1.78
55032	0.26	0.75	0.23	0.05
55033	-0.25	0.29	0.26	0.08
55034	0.02	-0.26	-0.26	-0.27
55035	0.82	0.88	1.05	0.9
55036	-0.53	-0.5	-0.75	-0.61
55037	1.18	1.19	1.26	1.15
55038	1.01	0.45	0.69	0.85
55039	-0.07	-0.07	-0.05	0.04
55040	0.26	-0.11	-0.25	-0.2
55041	0.61	0.49	0.21	0.15
55048	0.4	0.43	0.25	0.38
55051	0.25	-0.03	0.12	0.16
55052	0.62	0.38	0.57	0.72
55054	0.66	0.66	0.65	0.8
55055	0.55	0.4	0.6	0.51
55061	-0.1	-0.27	-0.45	-0.41
55062	1.36	1.37	0.88	0.94
55063	-0.04	0.05	-0.12	-0.16
55066	0.14	0.52	0.5	0.23
55068	-0.7	-0.44	-0.48	-0.51
55069	1.55	1.58	1.47	1.43
55070	-0.01	-0.16	-0.06	-0.05
55071	0.54	0.35	0.54	0.54
55072	0.17	0.13	0.14	0.28
55074	0.77	1.38	0.7	0.68
55075	0.87	0.7	0.8	0.8
55076	-0.99	-1.34	-0.78	-0.9
55079	-1.49	-1.34	-1.38	-1.42
55080	0.47	0.1	-0.05	0.08
55081	0.29	0.47	0.35	0.33
55082	1.57	1.72	1.59	1.57
55083	0.96	1.17	1.56	1.32
55084	-0.57	-0.32	-0.72	-0.78
55086	-0.99	-1.34	-0.75	-0.78
55088	0.56	0.98	0.67	0.53
55089	-1.49	-1.34	-0.37	-0.37
55090	0.33	0.1	0.13	0.28
55092	-0.44	-0.81	-0.5	-0.5
55093	-0.15	-0.16	-0.08	-0.06
55094	-0.09	0.01	-0.06	-0.05
55095	1.42	1.12	0.98	1.08
55100	0.24	0.17	0.51	0.55
55102	0.82	0.6	0.9	0.64
55103	-0.11	-0.07	0.51	0.5
55105	0.14	0.3	0.27	0.24
55107	1.14	0.64	0.47	0.37
55108	0.24	0.4	0.33	0.33
55109	1	0.67	0.92	0.99
55110	0.15	0.04	0.27	0.22
55111	0.33	0.09	0.33	0.49
55112	0.38	0.06	0.06	0.08
55113	-0.3	-0.25	-0.19	-0.2
55114	0.37	0.32	0.27	0.29
55116	-0.01	-0.1	0.14	0.27
55117	-0.5	-0.35	-0.57	-0.55
55118	-1.49	-0.78	-0.49	-0.47
55119	1.19	1.34	1.35	1.29
55120	0.11	-0.01	0.02	-0.06
55122	0.53	0.66	0.69	0.57
55124	-0.82	-1.34	-0.75	-0.9
55125	1.21	1.16	1.34	1.09
55127	1.28	1.1	1.66	1.55
55128	-0.12	-0.2	-0.16	-0.27
55129	0.68	0.79	0.52	0.48
55130	-1.49	-1.34	-1.38	-1.42
55131	1.24	1.18	1.1	1.23
55133	0.25	0.27	0.52	0.51
55135	-1.49	-1.34	-1.38	-1.42
55137	-0.82	-0.78	-0.78	-1.42
55138	-0.99	-1.34	-1.38	-1.42
55139	-0.09	0	0	0.03
55140	0.74	0.93	0.85	0.93
55142	0.15	0.29	0.28	0.24
55143	0.94	0.57	0.99	1.2
55144	1.14	1.33	0.47	0.55
55145	0.13	0.07	0.09	0.1
55146	0.29	0.22	0.15	0.21
55148	0.9	0.71	0.7	0.64
55149	0.55	0.47	0.59	0.51
55151	0.02	0	-0.06	-0.06
55152	0.39	0.12	0.08	0.26
55153	1.18	0.99	0.99	1.1
55154	0.54	0.31	0.49	0.66
55156	0.83	0.93	0.99	0.93
55157	0.45	0.37	0.46	0.29
55159	1.41	1.79	1.71	1.61
55160	0.28	0.16	0.22	0.35
55161	1.35	1.44	1.41	1.26
55163	0.42	0.27	0.09	0.05
55164	0.34	0.13	0.25	0.24
55165	1.02	0.94	1.13	1.12
55166	0.07	0.16	0.28	0.22
55167	0.74	0.9	0.94	0.85
55168	0.33	0.17	0.29	0.32
55170	0.14	0.1	0.27	0.25
55171	0.13	0.17	0.28	0.19
55172	0.5	0.26	0.39	0.43
55173	0.22	0.22	0.31	0.29
55174	0.67	0.76	0.69	0.61
55175	0.17	0.17	0.19	0.12
55176	0.25	0.56	0.82	0.74
55177	0.42	0.48	0.28	0.45
55179	0.25	0.16	0.17	0.17
55180	-0.03	0.04	0.1	0.01
55181	0.62	0.66	0.71	0.67
55182	0.71	0.5	0.75	0.85
55183	1.2	1.29	1.48	1.22
55184	-0.41	-0.42	-0.34	-0.34
55186	0.44	0.53	0.76	0.64
55187	0.18	0.27	0.38	0.1
55188	0.14	0.23	0.4	0.2
55190	-0.47	-0.34	-0.75	-0.52
55191	0.07	0.07	-0.08	-0.13
55192	-0.28	-0.37	-0.33	-0.21
55193	1.4	1.72	1.66	1.34
55194	-0.39	-0.19	-0.09	-0.02
55197	1.32	1.06	1.1	0.99
55198	0.1	0.3	0.13	0.06
55200	0.02	-0.35	-0.36	-0.25
55201	0.57	0.69	0.61	0.9
55203	-0.52	-0.67	-0.78	-0.78
55204	0.22	0.47	0.3	0.16
55206	1.93	1.96	1.95	1.77
55207	1.41	1.45	1.4	1.27
55208	0.54	0.51	0.38	0.38
55209	1.39	1.35	1.71	1.52
55210	1.21	0.79	0.95	1.14
55211	-1.49	-1.34	-1.38	-1.42
55212	-0.08	-0.02	-0.05	-0.08
55213	0.59	0.96	0.99	0.82
55214	-0.01	0.51	-0.1	-0.1
55215	0.34	0.35	0.17	0.16
