gene	GSM2687426	GSM2687427	GSM2687428	GSM2687429	GSM2687430	GSM2687431
54511	0.07	-0.13	0.12	0.38	-0.84	-0.66
54512	0.15	0.2	0.16	0.23	0.23	0.2
54514	-0.83	-0.73	-0.6	-0.75	-0.69	-0.64
54516	-0.28	-0.29	-0.2	-0.15	-0.14	-0.17
54517	0.61	0.67	0.56	1.01	0.98	0.78
54518	-0.11	-0.12	-0.32	0.18	-0.46	-0.64
54520	0.35	0.28	0.43	0.47	0.56	0.63
54521	0.02	-0.05	0.05	-0.04	0.12	0.14
54522	-0.02	-0.05	-0.14	-0.01	0.02	0.06
54529	0.74	0.82	0.73	0.87	0.93	1.06
54531	0.22	0.23	0.15	0.29	0.32	0.4
54532	0.7	0.62	0.78	0.5	0.19	0.09
54534	0.44	0.51	0.41	0.74	0.67	0.51
54535	0.11	0.2	-0.03	0.27	0.14	0.2
54536	0.26	0.23	0.31	0.31	0.42	0.16
54538	-0.37	-0.38	-0.81	-1.59	-0.69	-0.73
54539	0.64	0.67	0.62	0.66	0.76	0.67
54541	1.91	1.79	1.81	0.73	1	1.32
54542	1.11	1.19	1.24	1.17	1.23	1.24
54543	0.52	0.46	0.54	0.29	0.59	0.6
54545	0.48	0.46	0.43	0.39	0.36	0.38
54546	-1.18	-1.52	-1.51	-1.59	-1.46	-1.01
54549	-0.27	-0.37	-0.44	-0.06	-0.57	-0.5
54550	-1.63	-1.52	-1.02	-0.64	-0.59	-0.47
54551	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
54552	0.99	1.01	0.99	1.1	1.1	1.14
54554	-0.51	-0.46	-0.52	-0.33	-0.25	-0.27
54555	0.55	0.65	0.35	0.63	0.65	0.71
54556	0.1	0.01	0.08	0.11	0.1	0.07
54557	-0.29	-0.32	-0.29	-0.01	-0.16	-0.09
54558	0.35	0.27	0.46	-0.21	0.25	0.18
54566	0.56	0.56	0.7	0.46	0.13	0.35
54567	-0.36	-0.43	-0.58	-0.59	-0.71	-0.68
54575	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
54578	-0.47	-0.64	-0.46	0.02	-0.35	-0.28
54583	0.82	0.92	0.76	1.18	0.79	0.91
54584	-0.22	-0.25	-0.37	-0.01	0.12	-0.02
54585	0.27	0.18	0.52	0.03	0.4	0.16
54586	-1.18	-0.84	-1.51	-1.02	-0.91	-1.49
54587	0.37	0.27	1.08	0.54	-0.28	-0.42
54602	1.01	1.09	1.12	0.37	0.97	0.66
54606	0.63	0.65	0.46	0.74	0.91	0.93
54617	0.64	0.63	0.59	0.82	0.6	0.53
54619	-0.14	-0.09	-0.14	-0.04	-0.06	0
54620	0.42	0.31	0.45	0.38	0.38	0.51
54621	0.34	0.4	0.46	0.18	0.52	0.41
54622	0.44	0.3	0.52	0.42	0.18	0.22
54623	0.73	0.73	0.71	0.54	0.72	0.78
54625	1.51	1.38	1.77	0.08	1.05	-0.05
54626	-1.63	-1.52	-0.93	-1.59	-1.46	-1.49
54627	-0.49	-0.51	-0.45	-1.02	-1.46	-1.49
54657	-1.63	-1.52	-1.51	-1.59	-1.46	-0.66
54658	-1.63	-1.52	-1.51	-0.5	-0.79	-0.66
54659	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
54662	0.49	0.39	0.62	0.68	0.55	0.62
54663	0.5	0.53	0.29	0.73	0.65	0.62
54664	1.13	1.08	1.5	0.84	1.17	1.31
54665	0.58	0.6	0.51	0.53	0.38	0.22
54674	-0.79	-0.92	-1.51	-0.94	-0.66	-1.49
54675	0.45	0.5	0.4	0.7	0.41	0.3
54676	0.66	0.62	0.67	0.66	0.63	0.65
54677	0.73	0.6	0.85	0.27	0.64	0.39
54680	0.17	0.3	0.18	0.58	0.53	0.59
54681	-0.58	-0.58	-0.63	-0.5	-0.91	-0.4
54682	0.51	0.42	0.74	-0.38	-0.24	-0.3
54700	1.1	1.11	1	1.39	1.47	1.47
54704	-0.13	-0.16	-0.23	0.19	0.09	-0.01
54707	0.08	0.09	-0.07	-0.02	-0.11	-0.06
54708	1.29	1.28	1.33	1.49	1.58	1.7
54714	-1.18	-1.52	-1.51	-1.12	-0.91	-0.7
54715	-1.18	-1.52	-1.51	-1.12	-1.46	-1.49
54716	-1.18	-1.52	-1.51	-1.12	-0.53	-1.49
54726	1.68	1.66	1.69	1.76	1.73	1.57
54732	1.32	1.37	1.23	1.26	1.15	1.2
54733	-0.53	-0.54	-0.66	-0.08	0.05	-0.42
54734	-1.63	-0.96	-1.51	-1.12	-0.84	-1.49
54737	0.35	0.4	0.36	0.46	0.64	0.43
54738	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
54739	0.71	0.71	1.03	-0.14	0.79	-0.26
54741	1.03	1.04	1.2	0.57	0.88	1
54749	-0.08	-0.07	-0.01	0.31	-0.07	0.15
54751	1.78	1.76	2.16	0.82	0.49	1.12
54752	-1.01	-0.89	-1.51	-0.94	-0.98	-1.49
54756	-0.12	-0.14	0	-0.25	-0.11	0.09
54757	-0.2	-0.2	-0.31	0.52	0.01	-0.37
54758	0.24	0.32	0.09	0.52	0.33	0.5
54760	-0.54	-0.5	-0.51	-0.15	-0.12	-0.09
54763	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
54764	0.98	1.11	1.02	0.87	0.87	0.89
54765	1.41	1.36	1.56	1.51	0.79	0.61
54766	-1.18	-1.52	-1.51	-0.88	-1.46	-1.49
54768	-1.63	-0.92	-1.51	-0.8	-0.66	-1.49
54769	-0.56	-0.61	-0.64	-0.25	-1.46	-0.77
54776	0.46	0.51	0.31	0.65	0.33	0.41
54778	0.98	1.07	1.07	1.04	1.14	1.13
54780	0.62	0.62	0.54	0.64	0.54	0.54
54784	-0.33	-0.37	-0.29	-0.16	-0.17	-0.18
54785	-0.2	-0.21	-0.22	-0.3	-0.14	-0.09
54788	0.81	0.84	0.74	0.77	1.05	1.17
54790	0.15	0.05	0.33	-0.04	0.11	-0.05
54793	0.49	0.55	0.23	0.39	0.82	0.23
54795	0.27	0.2	0.27	0.01	0.2	0.22
54796	-0.43	-0.44	-0.51	-0.22	-0.61	-0.64
54797	-0.22	-0.22	-0.31	-0.24	-0.21	-0.18
54799	0.78	0.7	0.95	0.74	0.59	0.56
54800	0.78	0.61	1.42	0.52	0.59	0.8
54801	0.67	0.82	0.35	1	0.8	0.55
54802	0.01	-0.01	0.07	0.11	0.12	0.11
54805	-0.22	-0.21	-0.16	-0.35	-0.21	-0.24
54806	-0.28	-0.3	-0.26	-0.03	0.04	-0.33
54808	0.58	0.56	0.57	0.6	0.46	0.58
54810	0.14	0.23	-0.02	-0.47	0.07	-0.29
54812	1.05	1.07	1.2	0.87	1.13	1.05
54813	-0.12	-0.11	0.05	-0.14	-0.13	-0.12
54814	-0.07	0	-0.05	-0.09	0.15	0.06
54815	1.41	1.48	1.28	1.71	1.57	1.7
54816	0.41	0.39	0.47	0.47	0.56	0.4
54820	0.89	0.95	0.63	1.11	0.92	1.01
54821	0.17	0.34	-0.13	0.57	0.41	0.47
54822	1.08	1.2	1.21	1.43	1.24	1.15
54823	0.06	0.1	0.17	0	0	0.13
54825	-1.63	-1.52	-1.51	-1.59	-0.98	-0.68
54826	-0.17	-0.2	-0.17	-0.21	-0.06	-0.05
54827	-0.51	-0.5	-0.54	-0.29	-0.69	-0.35
54828	0.15	0.09	0.36	0.17	0.14	0.35
54829	-0.54	-0.42	-0.48	-0.29	-0.66	-0.73
54831	-1.63	-1.52	-1.51	-0.77	-1.46	-0.92
54832	0.1	-0.03	0.32	0.19	0.19	0.05
54834	0.04	0.05	0	0.13	0.16	0.09
54836	0.65	0.64	0.46	-0.03	0.59	0.32
54838	1.06	1.07	1.03	1.16	1.15	1.52
54839	-0.07	-0.03	0.1	0.09	0.02	0.01
54840	0.18	0.18	0.19	0.17	0.28	0.17
54841	0.32	0.33	0.58	0.49	0.37	0.38
54842	1.2	1.22	1.36	0.66	1.02	0.38
54843	-0.05	0.17	-0.13	-0.1	-0.55	-0.37
54845	1.73	1.7	1.72	1.62	1.51	1.52
54847	-0.39	-0.4	-0.51	-1.59	-0.98	-1.01
54849	0.49	0.53	0.41	0.64	0.94	0.84
54850	-0.07	-0.03	-0.09	-0.02	-0.03	-0.01
54851	0.12	0.03	-0.08	0.25	0.27	0.14
54852	-0.58	-0.57	-0.63	-0.66	-0.57	-0.56
54853	0.22	0.25	0.11	0.34	0.22	0.31
54854	-1.01	-0.71	-1.51	-0.94	-0.71	-0.64
54856	0.79	0.75	0.85	0.89	0.73	0.74
54857	-0.83	-0.87	-0.62	-0.57	-0.46	1.72
54858	0.91	0.74	1.28	0.12	1.16	1.39
54859	-0.24	-0.29	-0.32	-0.19	0.01	-0.06
54860	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
54861	0.4	0.37	0.42	0.33	0.29	0.26
54862	0.34	0.38	0.3	0.52	0.61	0.63
54863	0.49	0.48	0.7	0.43	0.72	0.56
54865	0.24	0.38	-0.02	0.48	0.3	0.27
54866	-0.79	-0.75	-0.86	-0.88	-0.46	-0.68
54867	0.9	0.89	0.89	0.64	0.95	0.9
54868	0.03	0.15	-0.01	0.05	0.05	0.12
54869	0.12	0.04	0.3	-0.14	0.53	0.57
54870	1.22	1.27	1.31	1.11	1.36	1.28
54872	0.09	0.09	0.18	0.2	0.36	0.21
54873	1.4	1.24	2.39	1.16	1.17	0.76
54875	-0.02	-0.05	-0.09	-0.11	-0.98	-0.4
54877	0.71	0.62	0.73	0.73	0.79	0.62
54878	1.45	1.44	1.61	1.34	1.43	1.06
54879	0.12	0.12	0.24	0	0.14	0.01
54880	0.27	0.33	0.53	0.49	0.29	0.51
54881	0.65	0.7	0.69	0.97	1.12	0.85
54882	1.08	0.97	1.15	1.09	1.07	1.12
54883	0.24	0.25	0.32	0.26	0.39	0.33
54884	0.04	-0.01	0.18	0.35	0.2	0.21
54885	0.22	0.18	0.18	0.26	0.11	-0.14
54886	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
54887	0.54	0.45	0.45	0.94	0.32	0.46
54888	1.64	1.69	1.31	2.14	1.86	1.75
54890	1.33	1.33	1.25	1.02	1.22	1.18
54891	0.65	0.6	0.64	0.74	0.77	0.64
54892	0.74	0.76	0.21	0.98	0.85	0.64
54893	0.65	0.62	0.67	0.65	1.68	1.31
54894	0	0.02	-0.03	-0.29	-0.15	-0.18
54896	-0.01	-0.03	0.05	-0.23	-0.15	-0.05
54897	0.22	0.25	0.3	-0.19	-0.21	-0.06
54898	-1.18	-1.52	-1.51	-0.88	-1.46	-1.49
54899	0.66	0.74	0.53	0.64	0.6	0.37
54900	-0.81	-0.92	-0.98	-0.84	-0.98	-0.51
54901	0.13	0.18	0.16	0.36	0.27	0.21
54902	0.14	0.21	0.13	0.14	0.29	0.24
54903	-0.25	-0.28	-0.34	-0.32	-0.35	-0.32
54905	-1.08	-1.52	-1.51	-1.02	-1.46	-1.49
54906	0.72	0.83	0.9	1.06	1	1
54908	0.32	0.39	-0.03	0.17	0.34	0.29
54910	0.35	0.36	0.36	0.08	-0.02	0.23
54913	-0.96	-0.75	-1.51	-0.53	-0.48	-0.55
54914	0.07	0.03	0.03	0.54	0.46	0.22
54915	1.01	1.05	1	1.37	1.21	1.23
54916	0.23	0.22	0.6	-0.17	0.4	-0.07
54918	1.39	1.38	1.39	0.57	0.96	0.72
54919	0.53	0.5	0.42	0.75	0.92	0.69
54920	-0.16	-0.18	-0.2	-0.07	-0.14	-0.07
54921	1.15	1.2	1.1	1.28	1.26	1.28
54922	-0.38	-0.35	-0.58	-0.5	-0.46	-0.92
54923	-0.36	-0.42	-0.33	-0.31	-0.29	-0.23
54926	1.63	1.69	1.77	1.61	1.88	1.82
54927	0.84	0.88	0.79	1.05	0.99	0.98
54928	1.54	1.57	1.66	1.24	1.46	1.32
54929	0.2	0.2	0.23	0.29	0.36	0.39
54930	0.2	0.29	-0.11	0.18	0.13	0.01
54931	0.35	0.36	0.34	0.67	0.63	0.38
54933	0.07	0.16	-0.13	-0.18	0.18	0.03
54934	1.05	1.07	0.93	1.3	1.44	1.22
54935	-0.35	-0.4	-0.38	-0.37	-0.29	-0.26
54936	0.18	0.16	0.14	0.22	0.29	0.5
54938	-0.08	-0.06	-0.13	0.05	0.06	0.04
54939	0.15	0.07	0.07	0.1	0.12	0.24
54940	1.43	1.41	1.59	1.49	1.83	1.65
54942	0.2	0.19	0.25	0.47	0.32	0.12
54943	-0.35	-0.36	-0.18	-0.32	-0.32	-0.34
54946	-0.41	-0.5	-0.39	-0.33	-0.48	-0.35
54947	0.39	0.3	0.46	-0.37	0.31	0.45
54948	0.11	0.13	0.04	0.33	0.31	0.41
54949	0.45	0.47	0.64	0.52	0.65	0.73
54951	0.41	0.39	0.58	0.7	0.75	0.72
54952	0.39	0.36	0.67	0.22	0.01	0.11
54954	-0.24	-0.29	-0.12	-0.21	-0.03	-0.24
54956	-0.1	-0.08	-0.16	-0.17	-0.18	-0.19
54957	-0.17	-0.18	-0.08	-0.16	-0.12	-0.06
54958	-0.11	-0.17	-0.14	-0.11	-0.14	-0.09
54959	-1.01	-0.87	-0.7	-1.59	-1.46	-1.01
54960	-0.22	-0.22	-0.24	-0.12	-0.05	-0.08
54961	0.8	0.8	0.73	0.4	0.55	0.57
54962	0.54	0.63	0.15	0.98	0.82	0.55
54963	0.31	0.21	0.51	0.05	0.2	0.21
54964	-1.63	-0.76	-1.51	-0.88	-1.46	-1.01
54965	0.34	0.37	0.44	0.32	0.44	0.46
54968	0.83	0.84	0.82	0.89	1.11	0.87
54970	-0.14	-0.14	0	-0.11	-0.64	-0.33
54971	0.05	0.03	0.17	0.06	0.25	0.13
54972	0.69	0.69	0.74	1.21	1.45	2.18
54974	-0.01	-0.03	-0.05	0.03	0	0.12
54976	0.24	0.19	0.11	0.6	0.76	0.86
54977	-0.11	-0.13	-0.14	-0.17	0.01	-0.07
54978	0.47	0.59	0.5	0.33	0.66	0.59
54980	-0.11	-0.11	-0.1	-0.12	-0.1	-0.09
54981	-0.39	-0.46	-0.29	-0.19	-0.28	-0.22
54982	0.32	0.25	0.21	-0.03	0.27	0.39
54984	0.32	0.37	0.2	0.17	0.29	0.08
54985	0.3	0.26	0.53	0.25	0.73	1.22
54986	-0.46	-0.47	-0.39	-0.44	-0.26	-0.32
54987	0.09	0.11	0.04	0.12	0.15	0.28
54988	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
54989	0.14	0.15	0.09	0.52	0.16	0.1
54991	0	0.02	-0.05	0.09	-0.01	0.05
54993	-0.31	-0.31	-0.23	-0.35	-0.31	-0.21
54994	0.47	0.45	0.52	0.61	0.61	0.65
54995	0.03	0.03	0.12	0.02	0.19	0.09
54996	0.59	0.5	0.6	0.68	0.88	1
54997	-0.79	-0.64	-0.6	-0.84	-0.64	-0.8
54998	0.63	0.6	0.63	0.39	0.63	0.42
55001	-0.34	-0.32	-0.38	-0.5	-0.12	-0.28
55002	0.16	0.09	0.44	0.17	0.22	0.48
55003	1.02	1	0.76	1.07	1.04	1.2
55004	0.67	0.64	0.64	0.61	0.73	0.88
55005	-0.05	-0.06	0.07	0.16	0.25	0.15
55007	0.08	0.18	0.12	0.15	-0.21	-0.05
55008	0.16	0.15	0.51	-0.18	0.26	-0.31
55009	-0.31	-0.23	-0.32	-0.26	-0.26	-0.25
55010	0.14	0.17	-0.1	0.36	0.4	0.35
55011	0.2	0.15	0.09	0.19	0.31	0.26
55012	0.33	0.32	0.44	0.44	0.31	0.5
55014	0.52	0.43	0.62	0.45	0.55	0.34
55015	0.62	0.6	0.6	0.47	0.47	0.58
55016	-0.57	-0.66	-0.55	-0.57	-0.59	-1.01
55017	0.35	0.34	0.35	0.16	0.35	0.17
55020	-0.17	-0.17	0.06	-0.27	-0.07	-0.17
55022	-0.38	-0.4	-0.22	-0.42	-0.66	-0.19
55023	1.11	0.99	1.23	1.04	1.1	0.83
55024	-1.18	-1.52	-0.89	-0.56	-0.79	-0.77
55026	-0.77	-0.87	-0.86	-1.12	-1.46	-1.49
55027	0.59	0.73	0.47	1.14	0.9	0.95
55028	-0.15	-0.26	-0.12	-0.07	-0.1	-0.02
55030	0.28	0.32	0.28	0.2	0.49	0.21
55031	1.75	1.83	1.83	1.73	1.56	1.58
55032	0.14	0.17	0.43	0.1	0.46	0.68
55033	-0.01	-0.13	0.05	-0.14	-0.36	-0.42
55034	-0.04	0	0.17	-0.11	-0.21	-0.26
55035	0.48	0.53	0.56	1.11	0.83	0.65
55036	-0.61	-0.67	-0.6	-0.62	-0.39	-0.38
55037	0.89	0.89	0.82	1.41	1.31	1.19
55038	0.8	0.91	0.44	0.86	0.98	0.84
55039	-0.29	-0.28	-0.3	-0.26	-0.14	-0.16
55040	0.25	0.26	0.23	0.39	0.95	0.41
55041	1.2	1.28	1.22	1.1	1.43	1.7
55048	0.29	0.31	0.29	0.19	0.21	0.37
55051	0.01	0.02	0	-0.03	0.2	0.32
55052	0.47	0.52	0.35	0.31	0.17	0.19
55054	0.37	0.32	0.3	0.36	0.34	0.47
55055	0.54	0.6	0.11	0.91	0.75	0.57
55061	-0.14	-0.17	0.06	-0.08	0.6	1.62
55062	0.93	0.89	0.92	1.03	1.09	0.76
55063	-0.54	-0.63	-0.61	-0.34	-0.31	-0.27
55066	0.25	0.18	0.29	0.18	-0.12	0
55068	-0.54	-0.54	-0.61	-0.68	-0.75	-0.92
55069	1.21	1.3	1.08	1.56	1.44	1.39
55070	-0.04	-0.01	-0.01	-0.01	-0.06	-0.04
55071	0.24	0.28	0.22	0.55	0.24	0.29
55072	0.52	0.4	0.49	0.04	0.51	0.02
55074	1.1	1.05	1.35	1.11	0.9	1.14
55075	1.11	1.14	1	1.22	1.47	1.18
55076	-0.31	-0.22	-0.26	-0.24	-0.79	-0.48
55079	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
55080	0.47	0.48	0.37	0.13	-0.02	0.09
55081	0.06	0.04	0.22	0.22	0.22	0.22
55082	0.97	0.99	0.92	0.96	1.21	1.07
55083	0.16	-0.02	1.09	0.62	-0.19	-0.45
55084	-0.33	-0.31	-0.43	-0.75	-0.91	-0.73
55086	-1.01	-1.08	-1.51	-1.59	-0.84	-1.01
55088	0.58	0.53	0.67	0.74	0.63	0.76
55089	-0.65	-0.52	-1.07	-0.5	-1.46	-0.92
55090	0.3	0.34	0.14	0.03	0.2	0.24
55092	0.05	0.02	-0.08	-0.3	-0.36	-0.14
55093	-0.11	-0.12	-0.13	0.04	-0.12	-0.09
55094	0.05	0.08	0.09	-0.02	0.02	0.01
55095	1.41	1.49	1.26	1.37	1.49	1.46
55100	0.23	0.16	0.16	0.43	0.38	0.38
55102	0.66	0.54	0.67	0.73	0.77	0.73
55103	0.43	0.37	0.28	0.58	0.88	0.81
55105	0.26	0.3	0.37	0.06	0.42	0.59
55107	2.05	2.03	2.1	0.7	1.78	0.53
55108	0.54	0.45	0.71	0.15	0.01	0.18
55109	0.73	0.81	0.75	0.98	0.8	0.85
55110	-0.02	-0.04	-0.13	0.33	0.12	0.05
55111	0.3	0.31	0.27	0.42	0.53	0.59
55112	0.03	0.01	0.14	0.02	0.5	0.06
55113	-0.43	-0.47	-0.45	-0.31	-0.32	-0.32
55114	0.4	0.45	0.38	0.68	0.78	0.53
55116	-0.16	-0.16	-0.19	-0.01	-0.24	-0.16
55117	-0.33	-0.35	-0.34	-0.52	-0.57	-1.01
55118	-1.63	-1.52	-1.51	-1.12	-1.46	-1.49
55119	1.16	1.15	1.06	1.27	1.32	1.14
55120	-0.14	-0.14	-0.22	-0.21	-0.06	-0.04
55122	0.75	0.75	0.88	0.71	1.09	1.02
55124	-0.43	-0.5	-0.44	-0.64	-1.46	-0.7
55125	0.68	0.79	0.5	1.1	0.82	0.68
55127	0.95	1.01	0.7	1.49	1.12	1.07
55128	-0.11	-0.08	-0.03	-0.3	-0.12	-0.12
55129	0.6	0.53	0.72	0.45	0.55	0.87
55130	-1.18	-1.52	-1.51	-1.59	-0.91	-0.92
55131	0.84	0.96	0.76	1.45	1.03	1.14
55133	0.3	0.29	0.27	0.7	0.5	0.55
55135	-0.04	-0.02	-0.21	-0.13	0.23	0.04
55137	-0.86	-0.82	-0.93	-0.7	-0.91	-0.92
55138	-1.63	-1.52	-1.51	-0.94	-1.46	-1.49
55139	0.13	-0.02	0.03	-0.04	0.05	0.11
55140	0.71	0.65	0.75	0.64	0.68	0.44
55142	0.5	0.48	0.53	0.69	0.63	0.56
55143	0.96	0.97	0.31	1.2	0.96	1.06
55144	1.21	1.26	1.11	1.73	1.17	2.15
55145	-0.06	-0.06	0.02	0.04	0.15	-0.01
55146	0.23	0.21	0.28	0.46	0.48	0.46
55148	0.46	0.51	0.52	0.63	0.55	0.65
55149	0.41	0.48	0.52	0.54	0.49	0.55
55151	-0.06	0.03	0.08	0.12	0.06	-0.02
55152	0.35	0.27	0.34	-0.04	0.63	0.31
55153	0.72	0.75	0.49	1.26	0.91	0.73
55154	0.46	0.57	0.39	0.51	0.69	0.8
55156	0.81	0.78	0.79	0.92	0.84	0.74
55157	0.2	0.25	0.04	0.2	0.17	0.19
55159	1.2	1.24	1.15	1.29	1.12	1.17
55160	0.45	0.35	0.68	0.18	0.03	0.29
55161	1	1.04	1.18	1.11	1.45	1.21
55163	0.06	0.08	0.22	0.03	0.29	0.08
55164	0.08	-0.02	-0.01	0.36	0.43	0.17
55165	0.85	0.88	0.32	1.01	0.56	0.52
55166	0.18	0.11	-0.08	0.54	0.27	0.17
55167	0.68	0.74	0.66	0.77	0.55	0.46
55168	0.28	0.27	0.23	0.56	0.41	0.68
55170	0.07	0.15	0.04	0.1	0.2	0.2
55171	0.03	0.02	0.09	-0.01	0.08	0.05
55172	0.08	0.15	-0.08	0.17	0.09	0.19
55173	0.58	0.5	0.49	0.79	0.66	0.76
55174	0.48	0.52	0.3	0.5	0.48	0.42
55175	-0.13	-0.15	-0.09	0.19	0.03	-0.09
55176	0.05	0.07	0.06	0.55	0.08	0.18
55177	0.14	0.23	0.16	0.48	0.48	0.28
55179	0.04	0.07	0.03	0.15	0.15	0.1
55180	-0.05	-0.08	-0.12	0.03	0.02	0.02
55181	0.38	0.33	0.44	0.6	0.55	0.49
55182	0.63	0.66	0.55	0.75	0.87	0.78
55183	1.03	1.05	0.87	1.5	1.21	1.01
55184	-0.69	-0.82	-0.6	-0.58	-0.46	-0.58
55186	0.87	0.82	1.11	0.58	0.91	0.86
55187	0.63	0.53	0.7	0.17	0.27	0.25
55188	0.09	0.13	0.15	0.15	0.23	0.16
55190	-0.49	-0.51	-0.64	-0.57	-0.27	-0.43
55191	-0.18	-0.18	-0.18	-0.18	0.43	0.46
55192	-0.21	-0.2	-0.18	-0.15	-0.13	-0.12
55193	1.52	1.51	1.57	1.3	1.61	1.63
55194	-0.11	-0.17	-0.13	-0.14	-0.32	0.08
55197	0.23	0.12	0.56	0.42	0.43	0.51
55198	0.51	0.58	0.57	0	0.49	0.29
55200	-0.03	-0.09	0	0.09	0.57	0.26
55201	0.3	0.41	0.23	0.53	0.44	0.74
55203	-0.76	-0.6	-0.81	0.57	-0.45	-0.68
55204	0.32	0.34	0.52	0.21	0.3	0.22
55206	1.49	1.43	1.54	1.9	1.74	1.16
55207	1.27	1.24	1.49	1.35	1.42	1.69
55208	0.1	0.11	0.19	0.17	0.2	0.16
55209	1.48	1.44	1.57	1.58	1.34	1.48
55210	0.79	0.92	0.53	0.86	0.83	0.66
55211	-1.63	-1.52	-1.51	-1.12	-1.46	-1.49
55212	-0.25	-0.25	-0.15	-0.07	0.14	0.11
55213	0.38	0.39	0.55	0.43	0.35	0.18
55214	-0.18	-0.19	-0.35	-0.04	-0.24	0.05
55215	0.03	0.13	-0.17	0.22	0.27	0.17
55217	-0.07	-0.11	0.18	-0.18	0.09	-0.35
55218	0.06	0.03	0.19	0.05	0.17	0.15
55220	0.22	0.17	0.16	0	0.78	0.76
55222	0.28	0.21	0.16	0.25	0.12	0.42
55223	-0.21	-0.23	-0.19	-0.21	-0.32	-0.24
55224	-0.65	-0.55	-0.5	-1.02	-0.91	-0.7
55225	-0.4	-0.46	-0.43	-0.57	-0.54	-0.85
55226	0.49	0.55	0.22	1.07	0.75	0.67
55227	0.18	0.18	0.13	0.38	0.61	0.5
55228	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
55229	0.16	0.14	0.09	0.05	-0.03	-0.04
55230	0.38	0.41	0.6	0.42	0.51	0.56
55231	-1.01	-0.87	-0.67	-1.12	-0.75	-0.61
55233	1.81	1.82	1.9	1.91	1.75	1.63
55234	1.24	1.23	1.18	1.27	1.34	1.21
55236	0.81	0.86	0.79	1.19	1.26	0.88
55237	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
55238	0.08	0.03	0.21	0.15	0.07	0.55
55239	0.49	0.5	0.44	0.7	0.62	0.66
55240	-0.23	-0.28	-0.16	-0.29	-0.29	-0.35
55243	1.58	1.52	1.62	1.63	1.79	1.51
55244	-0.89	-1	-1.51	-1.12	-0.75	-1.49
55245	0.38	0.39	0.49	0.66	0.62	0.77
55246	0.64	0.7	0.73	0.32	0.61	0.29
55247	-0.16	-0.16	-0.28	-0.03	-0.07	-0.21
55248	0.13	0.15	0.26	0.06	0.12	0.11
55250	1.08	1.07	1.1	1.3	1.27	1.33
55251	0.42	0.25	0.85	0.22	0.57	0.56
55252	0.75	0.66	0.83	0.66	0.67	0.67
55253	0.19	0.23	0.14	0.5	0.62	0.52
55254	0.54	0.47	0.45	0.45	0.16	0.17
55255	0.13	0.22	0.17	0.16	0.24	0.17
55256	0.52	0.4	0.66	0.92	0.99	0.93
55257	0.09	0.06	-0.01	0.33	0.24	0.14
55258	-0.27	-0.31	-0.16	-0.49	-0.38	-0.46
55259	-0.72	-0.84	-0.59	-0.57	-0.48	-0.42
55260	-0.15	-0.19	-0.13	-0.17	-0.06	-0.03
55262	0.1	0.09	0.02	0.23	0.26	0.39
55266	0.42	0.33	0.52	0.33	0.65	0.58
55268	0.34	0.3	0.45	-0.04	0.03	0.2
55269	0.37	0.41	0.23	0.4	0.77	0.44
55270	-0.41	-0.46	-0.4	-0.42	-0.17	-0.32
55272	0.36	0.31	0.15	0.51	0.54	0.38
55273	-0.6	-0.76	-0.54	-0.5	-1.46	-0.85
55274	1.27	1.02	1.01	1.64	1.08	0.76
55275	0.68	0.66	0.85	0.38	0.53	0.48
55276	1.13	1.17	1.04	0.7	0.87	1.3
55277	-0.31	-0.33	-0.17	-0.14	-0.13	-0.32
55278	-0.06	-0.11	-0.18	0.06	0.09	0.18
55279	0.26	0.19	0.34	0.26	0.2	0.23
55280	0.12	0.16	0.06	0.36	0.25	0.28
55281	-0.1	-0.06	-0.03	-0.24	-0.16	0.01
55282	-0.96	-1.04	-1.51	-1.12	-1.46	-1.49
55283	-0.53	-0.61	0.11	-0.94	-0.98	-1.01
55284	0.68	0.73	0.92	0.72	0.57	0.78
55285	-0.06	-0.1	-0.08	0.09	0.11	-0.07
55286	0.02	0.05	-0.13	-0.65	-0.58	-0.8
55287	0.02	0.01	0.04	0.09	0.46	0.36
55288	0.82	0.84	0.83	1.04	0.97	0.79
55289	-1.63	-1.04	-0.68	-1.02	-0.75	-0.6
55290	-0.09	-0.11	-0.07	0.03	0.06	0.2
55291	1.45	1.43	1.49	1.49	1.45	1.55
55293	0.98	0.96	0.96	0.59	0.62	0.42
55294	0.68	0.7	0.92	0.53	0.34	0.22
55295	0.26	0.21	0.38	0.23	0.64	0.78
55296	0.19	0.22	0.38	0.29	0.35	0.42
55297	0.47	0.44	0.6	0.16	0.55	0.09
55298	0.28	0.27	0.21	0.17	0.26	0.16
55299	1.12	1.08	1.04	1.2	1.47	1.17
55300	1.04	1.13	0.87	0.96	0.75	0.62
