gene	GSM1076115	GSM1076114
1912	1.58	1.7
1915	3.5	3.44
1917	-1.56	-0.78
1933	2.07	2.08
1936	1.62	1.7
1937	2.53	2.59
1938	3.19	3.22
1939	0.58	0.61
1942	-0.03	-0.13
1943	-0.16	-0.22
1944	-0.03	-0.01
1945	0.03	0.07
1946	0.14	0.32
1947	0.98	1.07
1948	1.13	1.36
1949	-0.49	-0.47
1950	-0.55	-0.54
1951	-0.36	-0.45
1952	-0.35	-0.39
1953	-0.23	-0.31
1954	1.8	1.85
1955	-0.01	0.17
1956	1.47	1.26
1958	1.6	1.46
1959	0.18	-0.04
1960	-0.14	-0.2
1961	-0.68	-0.68
1962	-0.33	-0.39
1964	1.14	1.35
1965	0.92	1.13
1967	0.49	0.51
1968	1.58	1.99
1969	1.37	1.59
1973	2.43	2.43
1974	1.69	1.73
1975	2.01	2.02
1977	0.92	1.07
1978	1.41	1.33
1979	0.89	0.84
1981	2.52	2.57
1982	2.38	2.55
1983	1.31	1.61
1984	2.52	2.56
1990	-0.65	-0.55
1991	-1.56	-1.59
1992	-0.42	-0.38
1993	-0.54	-0.33
1994	0.95	1.07
1995	-1.07	-1.1
1996	-0.68	-0.7
1997	0.48	0.45
1998	0.61	0.62
1999	-0.87	-1.59
2000	0.86	0.82
2002	0.57	0.51
2004	1.41	1.38
2005	0.76	0.73
2009	0.68	0.81
2010	1.22	1.14
2011	0.93	0.9
2012	2.22	2.44
2013	1.32	1.43
2014	1.9	1.89
2015	-0.19	-0.4
2016	-1.56	-1.59
2017	2.17	2.25
2018	-0.02	-0.05
2019	0.16	-0.17
2020	-1.56	-1.59
2021	-0.05	-0.18
2022	0.55	0.46
2023	3.02	2.9
2026	0.13	0.11
2027	-0.19	-0.01
2028	-0.44	-0.44
2029	1.19	1.18
2030	1.56	1.23
2033	1.44	1.38
2034	0.44	0.06
2035	0.37	0.36
2036	1.84	1.86
2037	1.77	1.68
2038	-0.82	-0.82
2039	-0.32	-0.29
2040	0.75	0.72
2041	-0.42	-0.34
2042	0.57	0.79
2043	0.69	0.54
2044	-0.61	-0.45
2045	0.11	0.13
2046	-1.56	-1.59
2047	-1.07	-0.98
2048	1.1	0.92
2049	0.67	0.63
2050	1.25	1.24
2051	0.13	0.1
2052	1.61	1.59
2053	-0.3	-0.18
2054	0.63	0.69
2055	0.61	0.49
2056	-1.56	-1.59
2057	-0.78	-0.59
2058	1.69	1.71
2059	0.45	0.63
2060	0.59	0.68
2063	0.92	1.02
2064	1.04	1.06
2065	-0.57	-0.68
2066	-1.56	-0.91
2067	0.88	0.87
2068	0.48	0.5
2069	1.45	0.74
2070	0.01	0.04
2071	0.87	0.89
2072	0.3	0.35
2073	0.61	0.53
2074	0.29	0.33
2077	1.36	1.49
2078	-0.29	-0.39
2079	0.83	0.88
2081	0.68	0.53
2091	1.47	1.51
2098	2.12	2.19
2099	-0.53	-0.49
2100	-0.68	-0.54
2103	-1.56	-1.59
2104	-0.62	-0.4
2107	1.55	1.64
2108	0.64	0.67
2109	0.97	0.92
2110	0.51	0.48
2113	1.13	0.92
2114	0.92	0.55
2115	-0.32	-0.31
2116	-1.56	-1.1
2117	0.55	0.44
2118	0.27	0.29
2119	0.69	0.71
2120	0.76	0.7
2121	0.48	0.53
2122	0.58	0.81
2123	-0.42	-0.46
2124	-0.62	-0.64
2125	-0.51	-0.51
2128	-1.56	-1.59
2131	1.95	1.76
2132	1.46	1.49
2134	-0.44	-0.42
2135	0.24	0.28
2137	1.8	1.65
2138	-0.13	-0.01
2139	-0.36	-0.34
2140	0.82	0.78
2145	0.31	0.28
2146	0.05	0.39
2147	-1.56	-1.59
2149	2.2	2.22
2150	-0.24	-0.18
2151	-0.82	-0.78
2152	1.67	1.43
2153	-0.49	-0.43
2155	-1.56	-1.1
2157	-0.73	-0.56
2158	-1.56	-1.59
2159	-0.94	-0.78
2160	-1.56	-1.59
2161	-1.56	-1.59
2162	-1.07	-1.59
2165	-1.56	-1.59
2166	-0.6	-0.7
2167	0.19	-0.05
2168	-1.56	-1.59
2169	-1.56	-1.59
2170	0.33	0.47
2171	0.58	0.53
2172	-1.56	-1.59
2173	-0.51	-0.49
2175	-0.21	-0.07
2176	-0.03	-0.1
2177	-0.33	-0.24
2178	0.22	0.29
2180	-0.05	-0.05
2181	-0.02	-0.06
2182	0.82	0.63
2184	0.21	0.23
2185	0.69	0.44
2186	1.46	1.47
2187	-0.48	-0.31
2188	-0.3	-0.31
2189	-0.16	-0.22
2191	-0.18	-0.29
2192	1.35	0.95
2193	0.94	0.96
2194	2.37	2.44
2195	2.87	2.92
2196	-0.94	-0.98
2197	1.66	1.6
2199	3.27	3.26
2200	2.78	2.77
2201	1.45	1.39
2202	-0.12	0.36
2203	-1.56	-1.59
2205	-1.56	-1.59
2206	-1.56	-1.59
2207	-0.41	-0.57
2208	-0.68	-0.68
2209	-0.53	-1.1
2212	-0.51	-0.55
2213	-0.65	-0.78
2214	-0.68	-0.98
2217	0.55	0.4
2218	0.27	0.29
2219	-1.56	-1.59
2222	0.65	0.6
2224	1.15	1.16
2230	-0.1	-0.09
2232	-0.12	-0.18
2235	0.68	0.69
2237	0.31	0.52
2239	1.43	1.59
2241	0.54	0.5
2242	0.19	0.1
2243	-1.56	-1.59
2244	-0.94	-1.59
2245	0.54	0.62
2246	-0.73	-0.73
2247	1.44	1.52
2248	-1.07	-1.59
2249	-1.56	-1.59
2250	-0.45	-0.4
2251	-0.82	-0.91
2252	1.29	1.09
2253	-1.56	-1.1
2254	-0.34	-0.48
2255	0.5	0.6
2256	-0.48	-0.52
2257	-0.52	-0.68
2258	-0.25	-0.2
2259	-0.87	-0.52
2260	1.97	1.79
2261	-0.32	-0.19
2262	-1.07	-0.98
2263	0.73	1.07
2264	-1.07	-0.86
2266	-1.56	-1.59
2267	-0.87	-0.86
2268	-0.87	-1.59
2271	1.06	1.05
2272	-0.82	-0.98
2273	1.91	2.23
2274	1.2	1.49
2275	1.02	1.2
2280	2.11	2.09
2281	-0.27	-0.31
2286	0.27	0.27
2287	0.44	0.65
2288	1.69	1.73
2289	0.17	0.28
2290	-0.42	-0.08
2294	-0.08	-0.14
2295	-0.25	-0.28
2296	0.47	0.56
2297	-0.5	-0.42
2298	-1.56	-1.59
2299	-1.56	-1.59
2300	-0.42	-0.31
2302	-0.67	-0.68
2303	0.52	0.63
2304	-0.94	-1.59
2305	0.19	0.58
2306	-0.47	-0.47
2307	0.6	0.61
2308	0.28	0.27
2309	1.42	1.16
2313	-0.2	-0.24
2314	1.83	1.88
2315	-1.07	-1.59
2316	3.25	3.34
2317	2.95	2.91
2318	2.65	2.78
2319	1.26	1.25
2321	1.6	1.19
2322	-1.56	-0.91
2323	-0.24	-0.32
2324	0.75	0.74
2326	-0.34	-0.43
2327	-1.07	-0.82
2328	-0.87	-0.91
2329	-1.07	-1.1
2330	-0.55	-0.52
2331	1.61	1.33
2332	0.6	0.93
2335	3.38	3.54
2339	0.67	0.81
2342	0.44	0.39
2348	-0.75	-0.73
2350	-0.53	-0.57
2353	-0.01	-0.11
2354	-0.18	-0.2
2355	2.3	2.13
2356	0.68	0.67
2357	-0.48	-0.73
2358	-0.75	-1.59
2395	-0.15	-0.2
2444	-0.1	0.12
2475	1.26	1.16
2483	0.17	0.21
2487	-0.22	-0.29
2488	-1.56	-1.59
2491	-0.37	-0.21
2492	-1.56	-1.59
2494	-1.07	-1.59
2495	2.45	2.49
2512	2.98	3.06
2515	-1.56	-1.59
2516	-1.56	-1.59
2517	0.8	0.76
2519	0.14	0.1
2520	-1.56	-1.59
2523	-1.56	-1.59
2524	-1.56	-0.86
2526	-0.24	-0.25
2529	-0.94	-0.91
2530	0.16	0.17
2531	0.43	0.51
2532	-1.56	-1.59
2533	-0.43	-0.58
2534	0.62	0.65
2535	1.26	1.28
2538	-1.56	-1.59
2539	1.08	1.03
2542	0	-0.08
2547	0.29	0.35
2548	2.16	2.08
2549	0.27	0.31
2550	0.21	0.27
2551	0.61	0.68
2553	0.23	0.29
2554	-0.82	-0.57
2555	-0.82	-0.68
2556	-1.07	-0.91
2557	-0.68	-0.64
2558	-1.07	-1.59
2559	-1.56	-1.59
2560	-0.4	-0.41
2561	-0.63	-0.49
2562	-0.5	-0.47
2563	-1.56	-1.1
2565	-1.56	-1.59
2566	-1.56	-1.59
2567	-1.56	-1.59
2568	-1.56	-1.59
2569	-1.56	-1.59
2570	-0.87	-1.1
2571	-1.07	-1.59
2572	-0.71	-0.82
2580	1.48	1.51
2581	0.18	0.33
2582	0.22	0.26
2583	1.06	1.14
2584	1.42	1.27
2585	0.61	0.64
2587	-1.56	-1.59
2588	0.17	0.07
2589	0.91	0.96
2590	1.99	1.98
2591	-0.47	-0.45
2592	0.16	0.14
2593	-0.11	-0.03
2595	-0.27	-0.28
2596	-0.27	-0.32
2597	2.97	2.98
2615	2.8	2.66
2617	1.62	1.7
2618	1.21	1.31
2619	0.4	0.08
2620	-0.03	0.09
2621	1.95	1.73
2622	0.58	0.61
2623	-1.56	-1.59
2624	0.36	0.66
2625	-0.16	0.05
2626	-0.94	-1.1
2627	-0.11	-0.15
2628	-0.51	-0.44
2629	1.2	1.07
2632	0.04	0.03
2634	0.66	-0.18
2635	-1.56	-1.59
2636	-1.07	-0.86
2637	-0.78	-0.67
2638	-0.94	-0.86
2639	0.08	0.08
2642	-1.07	-1.1
2643	0.18	-0.26
2644	-0.63	-0.57
2645	-0.54	-0.75
2646	-1.56	-0.98
2647	0.63	0.54
2648	1	0.99
2649	-0.31	-0.33
2650	-0.46	-0.37
2651	0.39	-0.05
2653	0.78	0.91
2657	-0.36	-0.39
2658	-1.56	-1.59
2660	-1.56	-1.59
2661	-0.54	-0.54
2662	-0.52	-0.56
2664	1.28	1.29
2665	1.75	1.86
2668	-0.15	-0.3
2669	-0.34	-0.41
2670	-0.78	-0.68
2671	0.49	0.41
2672	-0.94	-1.1
2673	1.52	1.37
2674	0.76	0.24
2675	-0.5	-0.61
2676	-1.56	-1.59
2677	0.75	0.59
2678	-1.56	-0.98
2683	1.77	1.71
2686	0.06	-0.11
2687	-0.82	-0.67
2690	0.72	0.98
2691	-1.56	-1.59
2692	-1.56	-1.59
2693	-1.56	-1.59
2694	-1.56	-1.1
2695	-1.56	-1.59
2696	-1.07	-0.91
2697	1.8	1.68
2700	-0.39	-0.07
2701	-0.55	-0.75
2702	-0.82	-0.68
2703	-0.87	-0.91
2705	-0.94	-0.82
2706	1.12	0.69
2707	-0.13	0.12
2709	-0.51	-0.52
2710	-1.56	-1.59
2712	-1.56	-1.59
2717	0.46	0.23
2719	0.07	0.12
2720	0.76	0.65
2729	0.41	0.56
2730	0.45	0.65
2731	-0.75	-0.62
2733	0.65	0.68
2734	1.91	1.87
2735	-1.07	-0.86
2736	0.19	0.14
2737	1.09	1
2739	0.95	1.01
2740	-1.07	-1.1
2741	-0.94	-1.59
2742	-1.56	-1.1
2743	-0.33	-0.32
2744	0.98	1.33
2745	1.27	0.43
2746	1.56	1.67
2752	0.5	0.45
2760	0.56	0.46
2762	0.18	0.1
2764	0.79	1.03
2765	-1.56	-1.59
2766	-0.05	0.01
2767	1.6	1.61
2768	1.34	1.41
2769	-0.65	-0.91
2770	0.15	0.38
2771	2.22	2.24
2773	1.37	1.52
2774	-0.26	-0.24
2775	-0.15	-0.09
2776	0.87	0.98
2778	2.59	2.66
2779	-0.75	-0.73
2780	-0.59	-0.58
2781	-0.38	-0.47
2782	2.21	2.26
2783	1.98	2.01
2784	-0.71	-0.86
2785	-0.65	-0.64
2786	-0.49	-0.53
2787	1.2	1.17
2788	-0.18	-0.27
2790	0.65	0.63
2791	0.05	0.11
2792	-0.68	-0.78
2793	-0.65	-0.91
2794	1.32	1.27
2796	-0.82	-0.68
2798	-1.07	-1.59
2799	1.86	1.83
2800	0.2	0.23
2801	1.61	1.51
2802	1.38	1.27
2803	1.2	1.25
2804	1.57	1.5
2805	0.68	0.59
2806	1.64	1.68
2810	0.02	-0.06
2811	-0.5	-0.52
2812	-0.17	-0.22
2813	-1.56	-1.59
2814	-1.56	-0.98
2815	-1.07	-1.59
2817	1.93	1.82
2819	-0.59	-0.56
2820	0.94	0.93
2821	2.39	2.27
2822	-0.02	-0.09
2823	-1.56	-1.59
2824	1.07	0.38
2825	-0.68	-0.67
2826	-0.75	-0.68
2827	-0.54	-0.54
2828	-0.68	-0.91
2829	-0.51	-0.46
2830	-1.56	-1.59
2831	-1.07	-0.75
2833	-1.07	-1.59
2834	-1.07	-1.59
2835	-1.56	-1.59
2837	-1.56	-1.59
2838	-1.56	-1.59
2840	-0.57	-0.55
2841	-0.94	-1.1
2842	-0.36	-0.33
2843	-0.87	-0.86
2844	-1.07	-0.86
2845	-1.56	-1.59
2846	-0.31	-0.11
2847	-0.82	-0.68
2848	-1.56	-1.1
2849	-0.71	-0.68
2850	-0.44	-0.54
2852	-0.45	-0.46
2853	-0.87	-1.59
2856	-1.56	-1.59
2857	-1.56	-0.7
2859	-0.18	-0.5
2861	-0.61	-0.63
2863	-0.03	0.02
2864	-0.68	-0.98
2865	-1.56	-1.59
2867	-1.56	-1.59
2868	-0.31	-0.29
2869	0.27	0.18
2870	1.14	1.29
2872	1.15	1.25
2873	1.69	1.72
2874	0.27	0.23
2875	-0.34	-0.36
2876	1.33	1.31
2877	-1.56	-1.1
2878	0.37	0.18
2879	1.93	1.94
2880	-1.56	-1.59
2882	0.71	0.58
2885	0.92	0.95
2886	-1.07	-0.98
2887	2.17	2.39
2888	0.82	0.64
2889	1.76	1.78
2890	-0.5	-0.82
2891	-0.87	-0.73
2892	0.54	0.61
2893	-0.71	-0.86
2894	-1.07	-0.78
2895	-0.65	-0.61
2896	1.8	1.74
2897	-0.68	-0.61
2898	-1.07	-0.91
2899	-0.04	-0.1
2900	-0.61	-0.64
2901	0.51	0.55
2902	-0.44	-0.39
2903	-0.71	-0.78
2904	-0.75	-0.6
2905	-1.56	-1.59
2906	-0.1	-0.12
2907	1.54	1.49
2908	0.85	1.17
2909	1.66	1.66
2911	-0.87	-0.86
2912	-1.56	-0.98
2913	-1.56	-1.59
2914	-0.67	-0.82
2915	-0.94	-0.73
2916	-1.07	-1.59
2917	-0.94	-0.91
2918	-1.56	-1.1
2920	0.43	-0.39
2921	0.21	-0.54
2922	-1.07	-1.1
2923	2.45	2.5
2925	-0.65	-0.62
2926	0.59	0.71
2928	-1.07	-1.59
2931	1.25	1.3
2932	1.21	1.25
2934	2.15	2.35
2935	1.41	1.63
2936	0.26	0.25
2937	0.98	1.01
2940	-0.63	-0.61
2944	0.17	0.14
2946	-1.07	-0.73
2947	0.34	0.26
2948	-0.21	-0.22
2949	0.4	0.35
2950	1.72	1.71
2953	-0.47	-0.46
2954	0.09	0.01
2956	0.58	0.74
2957	0.46	0.6
2958	-0.01	0.09
2959	0.36	0.3
2960	0.47	0.4
2961	0.21	0.17
2962	1.36	1.3
2963	0.17	0.15
2965	0.66	0.77
2966	-0.02	-0.05
2967	0.35	0.32
2968	0.3	0.27
2969	1.63	1.68
2971	0.47	0.5
2972	0.42	0.43
2975	1.82	1.78
2976	0.74	0.77
2977	-0.37	-0.16
2978	-0.37	-0.45
2979	-0.51	-0.53
2980	-1.56	-1.59
2981	-1.56	-1.59
2984	-1.07	-1.59
2986	-1.56	-1.59
2987	0.76	0.73
2990	1.1	1.12
2992	0.68	0.89
2995	1.07	0.76
2997	1.74	1.24
2998	-1.07	-1.59
2999	0.42	-0.03
3000	-0.75	-0.82
3001	-1.56	-1.1
3003	-1.56	-1.59
3004	-0.45	-0.48
3005	1.17	1.01
3006	0.55	0.48
3007	-0.75	-0.78
3010	-0.87	-1.1
3012	-0.94	-0.78
3013	-0.61	-0.47
3014	0.88	1
3015	0.99	1.29
3017	-1.56	-1.59
3018	-0.87	-0.98
3021	2.06	2.03
3026	-1.56	-0.98
3028	0.6	0.6
3029	0.14	0.02
3030	1.36	1.29
3032	0.68	0.69
3033	0.75	0.76
3034	-0.68	-0.73
3035	1.11	1.19
3036	-0.31	-0.46
3037	1.11	0.96
3038	-0.49	-0.46
3040	-1.56	-1.59
3043	-1.56	-1.59
3046	-1.56	-1.59
3048	-1.56	-1.59
3049	-1.56	-1.59
3050	-1.56	-1.59
3052	0.26	0.23
3053	-1.56	-1.59
3054	2.05	2.02
3055	-0.03	0.05
3059	-0.41	-0.68
3060	-1.56	-1.59
3061	-1.56	-1.59
3062	-1.56	-0.98
3064	1.4	1.37
3065	1.08	1.07
3066	0.76	0.97
3067	-0.73	-0.78
3068	1.73	1.82
3069	2.59	2.62
3070	-0.16	0.14
3071	-0.43	-0.51
3073	1.71	1.6
3074	0.83	0.64
3075	-0.41	-0.2
3077	-0.16	-0.2
3078	-1.56	-0.98
3081	-1.07	-0.98
3082	-0.04	-0.13
3083	-0.94	-0.91
3087	-0.71	-0.67
3090	0.87	0.82
3091	1.74	1.47
3092	1.23	1.39
3093	1.05	1.11
3094	1.2	1.27
3096	0.88	0.67
3097	1.06	0.58
3098	1.83	1.59
3099	1.61	1.14
3101	-0.49	-0.59
3104	-0.03	0
3105	2.4	2.06
3108	-0.35	-0.35
3109	-0.29	-0.35
3110	-1.56	-1.59
3111	-1.56	-1.59
3112	-1.56	-1.59
3117	-1.56	-1.59
3119	-0.38	-0.51
3122	-1.07	-1.1
3127	-0.6	-0.62
3131	-0.94	-0.82
3133	0.78	0.23
3134	-0.54	-0.68
3135	-0.1	-0.27
3140	-0.14	-0.17
3141	0.07	0.08
3142	0.16	0.17
3145	0.61	0.54
3148	0.1	0.26
3150	1.67	1.75
3155	0.28	0.22
3156	1.15	1.1
3157	1	0.91
3158	-1.07	-0.98
3159	2.39	2.52
3161	-0.15	0.08
3162	1.95	1.94
3163	0.64	0.57
3164	1.66	1.21
3166	-1.56	-0.75
3167	-1.56	-1.59
3169	-0.71	-0.58
3170	-1.56	-1.59
3171	-0.94	-0.98
3172	-1.56	-1.59
3174	-1.56	-1.59
3175	-1.07	-0.91
3176	-0.87	-0.82
3177	0.07	0.2
3181	1.95	2.1
3182	1.79	1.89
3183	1.43	1.51
3184	1.01	1.11
3185	2.01	2.05
3187	1.26	1.41
3188	0.95	0.92
3189	0.09	0.2
3190	2.07	2.16
3191	1.68	1.78
3192	2.06	2.2
3195	-0.94	-0.91
3196	-1.56	-1.59
3198	-0.23	-0.24
3199	-0.5	-0.4
3200	-0.07	0.21
3201	-0.46	-0.38
3202	-0.15	0.06
3203	-0.34	-0.26
3204	0.12	0.43
3205	-0.07	-0.01
3206	0.25	0.32
3207	0.19	0.18
3208	-1.56	-1.1
3209	-0.2	-0.12
3211	-1.07	-1.59
3212	0.04	-0.04
3213	0.04	0.03
3214	-0.17	-0.16
3215	-0.28	-0.22
3216	0.02	0.03
3217	-0.14	-0.14
3218	-0.07	0.04
3219	0.45	0.4
3221	-0.19	-0.14
3222	-0.08	0.05
3223	0.32	0.34
3224	0.11	0.27
3225	-0.11	-0.2
3226	-0.1	-0.22
3227	-0.39	-0.47
3228	-0.59	-0.68
3229	-0.48	-0.55
3231	-1.56	-1.59
3232	-0.58	-0.6
3233	-0.48	-0.46
3234	-0.23	-0.24
3235	-0.28	-0.27
3236	-0.13	-0.11
3237	0.08	0.1
3238	-0.19	-0.12
3239	0.59	0.81
3240	0.43	0.11
3241	0.56	0.53
3242	-1.56	-1.59
3248	-0.65	-0.47
3249	-0.65	-0.68
3251	0.7	0.73
3257	0.47	0.36
3263	-0.54	-0.6
3265	1.23	1.27
3266	-1.56	-1.59
3267	1.01	0.96
3268	0.06	0.07
3269	-1.07	-0.91
3274	-1.07	-0.98
3275	1.07	1.02
3276	1.8	1.84
3280	0.54	0.56
3281	1.14	1.11
3283	-0.5	-0.44
3284	-1.56	-1.59
3290	-0.48	-0.7
3291	-0.78	-0.78
3292	-0.65	-0.73
3293	-1.56	-1.59
3294	-1.56	-1.59
3295	0.85	0.88
3297	0.81	0.88
3298	-0.13	0.03
3299	-0.31	-0.38
3300	0.86	0.79
3301	1.41	1.55
3303	0.38	0.21
3305	-0.42	-0.41
3306	0.18	0.08
3308	1.85	2
3309	2.83	2.74
3312	2.99	3.03
3313	2.01	2.11
3315	1.38	1.5
3316	-0.75	-0.53
3320	2.26	2.42
3321	0.99	0.81
3326	2.86	2.94
3329	1.88	2.07
3336	1.43	1.44
3337	1.01	0.98
3338	0.02	0
3339	3.03	3.04
3340	1.59	1.57
3344	0.42	0.52
3350	-1.56	-1.59
3351	1.28	1.39
3352	-1.07	-1.59
3355	-1.07	-1.1
3356	0.75	0.4
3357	-0.94	-0.7
3358	-1.56	-1.59
3359	-1.56	-1.59
3360	-1.56	-1.59
3361	-1.56	-1.59
3362	-0.71	-0.78
3363	-0.31	-0.13
3364	0.02	-0.01
3371	3.45	3.2
3373	-0.07	-0.25
3375	-1.56	-1.59
3376	1.57	1.65
3381	-0.82	-0.86
3382	-0.19	-0.15
3383	0.8	0.02
3384	-1.56	-0.98
3386	-0.67	-0.78
3394	-0.75	-0.67
3397	1.52	1.7
3398	0.48	0.66
3399	2.25	2.2
3400	-0.07	-0.03
3416	0.91	0.92
3417	0.58	0.67
3418	0.84	1
3419	1.1	1.2
3420	1.1	1.13
3421	1.07	0.95
3422	0.23	0.3
3423	0.54	0.62
3425	0.31	0.25
3426	-0.94	-1.1
3428	0.71	0.08
3430	0.94	0.22
3431	-0.29	-0.73
3433	0.01	-0.08
3434	-0.54	-0.49
3437	1.44	-0.22
3441	-1.07	-1.59
3454	1.28	1.14
3455	0.71	0.5
3456	-0.94	-1.59
3458	-1.56	-1.59
3459	0.86	0.75
3460	1.26	1.07
3475	0.91	0.93
3476	0.44	0.45
3479	-0.13	-0.13
3480	1.94	2.03
3481	2.73	2.8
3482	2.2	2.23
3483	-1.56	-1.59
3484	-1.56	-1.59
3485	0.53	0.4
3486	1.15	0.79
3487	1.99	2.12
3488	1.19	0.55
3489	0.2	0.16
3490	2.09	1.91
3491	2.86	2.88
3508	0.25	0.26
3512	-1.56	-0.91
3516	1.39	1.29
3543	-1.56	-1.59
3547	-1.56	-0.73
3549	-0.78	-0.73
3550	1.23	1.19
3551	0.66	0.62
3552	-0.34	-0.78
3553	-0.82	-1.59
3554	0.78	0.29
3556	0.64	0.16
3557	0.91	0.5
3558	-1.56	-1.1
3559	-1.56	-0.98
3560	-1.56	-0.91
3561	-0.34	-0.5
3563	0.39	0.33
3565	-0.58	-0.52
3566	1.83	1.49
3567	-1.56	-1.59
3568	-0.87	-0.7
3569	0.4	-0.35
3570	-0.09	-0.2
3572	2.23	2.02
3574	-0.4	-0.38
3575	-0.73	-0.86
3577	-1.56	-1.1
3578	-1.56	-1.59
3579	-0.57	-0.56
3581	-0.94	-1.59
3586	-1.56	-1.59
3587	-0.67	-0.86
3588	0.45	0.37
3589	0.09	-0.19
3590	0.86	0.83
3592	-1.56	-1.59
3593	-1.56	-1.59
3594	-0.94	-0.73
3595	-1.07	-1.59
3596	-1.56	-1.59
3597	0.36	0.28
3598	-0.61	-0.78
3600	-0.59	-0.53
3601	-0.17	-0.25
3603	-0.53	-0.63
3604	-0.57	-0.78
3605	-1.56	-1.59
3606	-0.65	-0.59
3607	1.39	1.38
3608	0.82	0.83
3609	1.14	1.22
3611	1.95	1.93
3612	0.64	0.69
3613	-0.09	-0.09
3614	1.25	1.14
3615	1.79	1.8
3617	-1.56	-1.59
3619	0.43	0.66
3620	-1.56	-1.1
3621	0.52	0.44
3622	-0.1	-0.13
3623	-0.41	-0.38
3624	2.37	2.1
3625	1.14	1.1
3626	-1.56	-1.59
3627	0.64	-0.55
3628	0.21	0.19
3630	-1.56	-1.59
3631	0.33	0.31
3632	1	1.15
3633	0.58	0.58
3635	-0.56	-0.57
3636	1.79	1.8
3638	0.56	0.51
3640	-0.78	-0.91
3642	-1.56	-1.59
3643	0.86	0.78
3645	-0.67	-0.68
3646	1.17	1.4
3651	-1.56	-1.59
3652	-0.31	-0.21
3654	1.01	0.96
3655	-0.02	0.25
3656	0.45	0.35
3658	0.68	0.85
3659	0.35	0.08
3660	0.3	0.14
3661	0.7	0.69
3662	-1.56	-1.1
3663	-0.09	-0.19
3664	-0.82	-0.68
3665	1.24	-0.08
3667	0.86	1.24
3669	-0.11	-0.28
3670	-0.94	-0.75
3671	0.36	0.17
3672	0.03	-0.04
3673	-0.31	-0.44
3674	-0.33	-0.35
3675	-0.11	0.24
3676	-0.32	-0.33
3678	2.53	2.41
3679	0.96	1.05
3680	0.4	0.27
3681	-1.56	-0.98
3682	-0.87	-0.78
3683	-0.43	-0.61
3684	-0.29	-0.48
3685	1.99	1.96
3687	-0.94	-1.59
3688	2.6	2.78
3689	-0.31	-0.45
3690	1.22	0.73
3691	-0.24	-0.32
3692	1.71	1.69
3693	2.17	2.09
3694	-1.07	-0.86
3695	-0.52	-0.52
3696	-0.28	-0.33
3697	-1.56	-1.59
3698	-0.33	-0.15
3699	-1.56	-1.59
3700	-0.94	-1.59
3702	-1.56	-0.91
3703	1.81	1.84
3704	0.48	0.55
3705	-0.12	-0.23
3706	-1.07	-0.98
3707	0.63	0.56
3708	0.77	0.76
3709	0.36	0.22
3710	1.28	1.53
3712	0.32	0.32
3714	-0.6	-0.63
3716	1.84	1.81
3717	0.61	0.45
3718	0.03	-0.1
3720	-0.02	-0.08
3725	1.89	1.67
3726	1.81	1.41
3727	1.45	1.25
3728	1.35	1.66
3732	0.32	0.16
3735	1.64	1.63
3736	-0.78	-0.91
3737	-0.78	-0.68
3738	-0.82	-0.86
3739	-0.78	-0.78
3741	-1.07	-0.91
3742	-0.36	-0.38
3743	-1.07	-1.59
3744	-1.56	-1.59
3745	-0.4	-0.58
3746	-0.67	-0.73
3747	-0.82	-0.73
3748	-0.41	-0.49
3749	-1.56	-1.1
3750	-0.06	-0.09
3751	-0.78	-0.63
3752	-0.82	-0.75
3754	-0.1	-0.35
3755	-0.67	-0.67
3756	-0.5	-0.7
3757	-0.33	-0.27
3758	-1.56	-1.1
3759	-0.25	-0.32
3760	-1.56	-1.59
3761	-0.31	-0.36
3762	-0.87	-0.98
3763	-1.56	-1.59
3764	-0.6	-0.59
3765	-1.07	-1.59
3766	-0.87	-1.1
3767	-1.56	-1.59
3768	-1.56	-1.1
3769	-1.56	-1.59
3770	-0.65	-0.65
3772	0.37	0.13
3773	-0.94	-0.75
3775	-0.35	-0.41
3776	-0.33	-0.09
3777	-0.45	-0.39
3778	-0.4	-0.4
3779	-0.82	-0.73
3780	-0.24	-0.28
3782	-0.28	-0.43
3783	-0.21	-0.15
3784	-0.94	-0.75
3785	-0.82	-1.1
3786	-0.73	-0.59
3787	-0.87	-0.82
3788	-1.56	-1.59
3790	-0.67	-0.73
3791	-0.35	-0.16
3792	-1.56	-1.59
3795	-0.24	-0.26
3796	0.59	0.77
3797	0.82	0.88
3798	-0.36	-0.34
3799	1.45	1.74
3800	0.11	0.12
3801	1.07	1.06
3814	-1.56	-1.59
3815	-0.62	-0.62
3818	-0.87	-0.86
3820	-1.07	-1.1
3821	-1.56	-1.59
3824	-1.56	-1.59
3827	-0.28	-0.34
3831	1.73	1.71
3832	-0.13	0.12
3833	0.49	0.63
3835	-0.11	0.09
3836	0.9	0.99
3837	2.29	2.4
3838	1.02	1.23
3839	0.6	0.88
3840	0.96	1.26
3842	1.44	1.65
3843	1.9	1.99
3845	0.57	0.8
3848	-1.56	-1.59
3851	-1.07	-1.59
3852	-1.56	-0.64
3854	-1.56	-1.59
3855	-0.37	-0.32
3856	-0.94	-0.91
3859	-0.87	-1.59
3860	-0.6	-0.56
3861	-1.56	-1.1
3866	-0.78	-0.78
3868	-0.67	-0.98
3872	-1.56	-0.73
3875	-0.5	-0.44
3880	0.51	0.47
3881	-1.56	-1.59
3882	-1.56	-1.59
