gene	GSM3123142	GSM3123143	GSM3123144	GSM3123145	GSM3123146
29909	-1.28	-0.63	-0.45	-0.73	-0.76
29911	0.92	0.97	1	1.02	0.9
29914	-0.01	0.13	0	0.07	0.01
29915	0.04	-0.08	0.18	0.1	0.08
29916	0.24	0.27	-0.06	0.15	-0.07
29920	1.09	1.36	0.52	0.63	1.35
29922	0.3	0.27	0.32	0.25	0.62
29923	0.02	0.23	0.23	-0.03	0.4
29924	1.34	1.25	1.18	1.36	1.12
29925	0.24	0.23	-0.05	0.07	0.14
29926	0.6	0.74	0.24	0.5	0.56
29927	1.86	1.97	1.78	2.1	1.87
29928	0.52	0.87	0.29	0.28	0.67
29929	0.18	0.35	0.47	0.17	0.39
29930	-1.28	-1.4	-1.53	-0.91	-1.58
29933	-1.28	-0.48	-0.62	-0.71	-0.79
29934	0.89	1.01	0.93	1.12	0.78
29937	1.58	1.31	0.77	0.72	0.96
29940	-0.17	-0.04	0.24	-0.18	-0.07
29941	-0.5	-0.12	-0.16	-0.15	-0.12
29942	-0.17	-0.13	0.14	-0.14	-0.05
29943	-0.44	-0.32	-0.45	-0.42	-0.46
29944	-1.28	-1.4	-1.53	-1.78	-1.58
29945	1	0.94	0.94	0.94	0.82
29946	-0.17	0.02	0.02	0.02	-0.02
29947	-1.28	-0.68	-1.53	-0.82	-1.1
29948	0.11	0	0	-0.06	-0.28
29949	-1.28	-1.4	-1.04	-1.13	-0.91
29950	1.57	1.28	1.33	0.61	1.25
29951	-1.28	-1.4	-1.53	-1.17	-1.58
29952	-0.34	-0.48	-0.25	-0.3	-0.23
29953	-0.58	-1.4	-1.53	-1.78	-1.58
29954	0.18	-0.03	-0.09	0.12	-0.12
29956	1.22	1.1	1.66	1.57	1.63
29957	1.11	0.78	0.93	1.06	0.42
29958	-1.28	-1.4	-1.53	-1.35	-0.98
29959	1.34	1.39	0.89	1.31	0.92
29964	-1.28	-1.4	-0.85	-0.76	-0.68
29965	0.73	0.65	0.87	0.77	0.84
29966	1.01	0.93	1.37	0.92	0.93
29967	0.13	0.28	0.09	0.15	0.05
29968	0.62	1.1	0.85	0.67	1.06
29969	0.94	1.07	1.51	1.14	0.54
29970	0.45	0.25	0.42	0.35	-0.03
29974	-1.28	-1.4	-1.53	-1.78	-1.58
29978	1.25	0.92	1.2	1.03	1.06
29979	1.28	1.29	1.04	1.77	1.23
29980	0.69	0.76	1.11	0.97	0.71
29982	0.49	0.9	0.51	0.77	0.41
29984	1.07	1.12	0.73	0.61	0.12
29985	0.04	0.02	-0.21	0.08	0.12
29986	-0.39	-0.59	-0.58	-0.61	-0.51
29988	-0.01	-0.05	-0.08	-0.11	0.38
29989	-1.28	-1.4	-1.53	-1.78	-1.58
29990	-0.5	-0.53	-0.47	-0.66	-0.65
29991	-1.28	-1.4	-1.53	-1.78	-1.58
29992	-0.2	-0.11	-0.24	-0.38	-0.23
29993	-1.28	-1.4	-1.04	-0.86	-0.39
29994	0.6	0.21	0.75	0.21	0.65
29995	0.39	0.23	-0.08	0.13	0.41
29999	-1.28	-1.4	-1.04	-1.09	-0.98
30000	1.6	1.45	1.56	1.65	1.43
30001	0.99	1.22	1.95	1.22	1.94
30008	0.8	0.68	0.94	0.01	0.53
30009	-1.28	-1.4	-1.53	-1.13	-0.82
30010	-1.28	-1.4	-1.53	-1.78	-1.58
30011	1.16	0.74	1.19	0.97	0.6
30012	-0.34	-0.32	-0.77	-0.51	0.11
30061	0.39	0.18	0.37	0.8	0.75
30062	-1.28	-1.4	-1.53	-1.35	-0.98
30811	-1.28	-0.87	-0.67	-0.93	-0.16
30812	-0.5	-0.53	-0.32	-0.73	0.44
30813	-1.28	-1.4	-1.53	-1.35	-0.98
30814	-0.69	-0.87	-0.74	-0.75	-1.1
30815	-0.04	-0.27	-0.15	-0.24	0.29
30818	-1.28	-0.53	-0.34	-0.47	-0.28
30819	-1.28	-0.63	-0.92	-0.55	-0.49
30820	-1.28	-0.63	-1.04	-0.93	-0.68
30827	1.07	0.92	1.18	1.1	1.03
30832	-0.58	-0.41	-0.25	-0.29	-0.12
30833	0.71	1.05	0.08	0.58	0.38
30834	1.36	1.16	0.63	0.17	1.02
30835	-1.28	-1.4	-0.77	-1.17	-1.58
30836	0.66	0.56	1.15	0.62	1.07
30837	0.67	0.18	0.09	0.52	0.02
30844	0.6	0.83	0.6	0.77	0.53
30845	-0.3	-0.56	0.35	-0.48	0.41
30846	0.97	0.85	0.99	1.34	0.69
30849	-0.04	0.07	-0.01	0.23	0.17
30850	0.02	-0.15	0.03	0.05	0.21
30851	1.46	1.44	1.64	1.79	1.43
30968	1.31	1.51	1.09	0.79	1.31
43847	-0.44	-0.48	0.18	-0.58	-0.35
43849	-1.28	-1.4	-1.53	-0.98	-0.91
49854	-0.14	0	0.34	0.06	0.03
49855	0.24	0.09	0.16	0.19	-0.02
49856	0.45	0.77	0.12	0.24	0.32
49860	-0.69	-0.75	-0.65	-1.09	-1.58
49861	-1.28	-1.4	-0.92	-1.17	-1.58
50484	-0.08	-0.27	-0.13	-0.07	-0.15
50485	0.13	0.25	0.05	0.09	0.26
50486	-0.69	-1.4	-0.48	-0.38	0.07
50487	-0.58	-0.87	-0.85	-0.73	-0.86
50488	0.92	0.58	0.55	1.19	0.47
50489	-0.69	-1.4	-0.74	-0.95	-1.58
50506	-1.28	-1.4	-0.92	-0.8	-1.1
50507	-0.17	-0.08	0.2	-0.1	-0.37
50508	-1.28	-1.4	-1.53	-1.13	-1.58
50509	0.88	0.12	0.03	0.15	-0.22
50511	-1.28	-1.4	-0.85	-0.96	-0.64
50512	0.13	-0.23	-0.31	-0.04	-0.43
50515	0.18	-0.38	-0.31	-0.01	0.06
50604	-1.28	-1.4	-1.53	-1.78	-1.58
50613	-1.28	-1.4	-1.53	-1.78	-1.58
50614	-1.28	-1.4	-0.71	-0.86	-1.58
50615	-0.39	-0.43	-0.3	-0.52	-0.51
50616	-1.28	-1.4	-1.53	-1.78	-1.58
50617	0.02	-0.45	-0.16	-0.59	0.4
50618	0.02	-0.13	0.24	0.15	0.22
50619	0.44	0.52	0.17	0.1	-0.33
50624	-1.28	-1.4	-1.53	-1.78	-1.58
50626	1.17	1.23	0.87	1.05	1.36
50628	0.07	0.28	0.15	0.33	0.32
50632	-1.28	-0.87	-1.53	-1.17	-1.1
50636	-1.28	-1.4	-0.85	-0.82	-0.79
50640	0.54	0.25	0.38	0.48	1.19
50649	-0.08	-0.3	-0.34	-0.33	-0.54
50650	0.61	0.52	0.5	0.72	0.31
50651	-1.28	-1.4	-1.04	-0.9	-0.98
50674	-1.28	-1.4	-1.53	-1.78	-1.58
50700	-1.28	-1.4	-1.53	-1.78	-1.58
50717	1.02	0.97	0.85	1.23	1.49
50801	-1.28	-1.4	-1.53	-0.96	-1.58
50804	0.22	0.4	0.59	0.09	0.45
50805	-0.58	-0.31	-0.21	-0.72	-0.74
50807	0.2	0.08	0.03	0.06	-0.11
50808	0.47	0.82	1.01	0.91	0.84
50809	1.83	1.85	1.69	2.02	1.5
50813	1.33	1.67	1.12	1.18	1.48
50814	0.28	0.24	0.56	0.3	0.24
50831	-1.28	-1.4	-1.53	-1.24	-1.58
50832	-1.28	-1.4	-1.53	-1.35	-1.58
50833	-1.28	-1.4	-1.53	-1.78	-1.58
50834	-1.28	-1.4	-1.53	-1.78	-1.58
50837	-1.28	-1.4	-1.53	-1.78	-1.58
50838	-1.28	-1.4	-1.53	-1.78	-1.58
50839	-1.28	-1.4	-1.53	-1.78	-1.58
50840	-1.28	-1.4	-1.53	-1.78	-1.58
50846	-1.28	-0.68	-0.77	-0.77	-0.51
50848	1.91	1.91	1.33	1.67	1.77
50852	-1.28	-1.4	-1.04	-1.24	-1.58
50853	-0.17	-0.1	-0.38	-0.11	-0.12
50855	-0.08	0.08	-0.2	0.03	0.08
50856	-0.58	-0.39	-0.42	-0.4	-0.53
50859	-1.28	-0.87	-0.74	-0.79	-0.91
50861	-1.28	-1.4	-1.53	-1.78	-0.79
50862	0.33	0.28	0.29	0.6	0.15
50863	-0.69	-1.4	-0.92	-1.17	-0.98
50865	0.89	0.95	0.33	0.44	0.33
50937	0.52	0.26	0.43	0.73	0.51
50939	-1.28	-1.4	-0.59	-0.54	-0.7
50940	-0.69	-1.4	-1.04	-1.05	-0.82
50943	-1.28	-1.4	-0.58	-0.91	-0.74
50944	-0.01	-0.28	-0.5	-0.62	-0.31
50945	-1.28	-1.4	-1.53	-1.35	-1.58
50964	-1.28	-1.4	-1.53	-1.78	-1.1
50999	1.01	1.36	1.56	1.07	0.9
51000	0.2	0.04	0.14	0.05	0.29
51001	0.58	0.46	0.92	0.43	0.6
51002	0.62	0.78	0.5	0.36	0.74
51003	0.64	0.53	0.15	0.09	0.26
51004	0.26	0.48	0.01	0.09	0.16
51005	0.2	0.18	-0.28	0.03	-0.27
51006	0.41	0.48	-0.01	0.14	0.38
51008	0.45	0.48	-0.13	0.18	0.37
51009	1.07	1.09	0.8	0.82	0.89
51010	0.5	0.89	0.72	0.13	0.67
51013	0.04	0.42	0.5	0.24	0.24
51014	1.47	1.66	1.96	1.74	1.83
51015	0.26	0.41	0.24	0.87	0.15
51016	-0.3	-0.07	-0.04	-0.15	-0.09
51018	0.24	0.57	0.2	0.06	0.51
51020	0.41	0.36	0.2	-0.16	1.09
51021	1.06	1.38	1.02	0.34	1.21
51022	0.24	0.32	0.13	0.04	0.46
51023	1	1.22	0.84	0.54	0.88
51024	2.11	2.03	1.52	1.34	1.53
51025	0.56	0.36	0.07	0.1	0.51
51026	1.21	1.46	1.57	1.31	2.34
51027	0.8	0.57	0.09	-0.02	0.55
51028	1.09	0.96	0.95	1.11	0.93
51029	0.28	0.09	0.38	0.43	0.31
51030	0.47	0.59	0.65	0.64	0.74
51031	0.37	0.44	0.01	0.45	0.26
51035	1.85	1.94	1.7	1.48	1.55
51042	0.76	0.81	0.33	0.08	0.54
51043	1.04	0.87	0.92	1.24	0.58
51046	-1.28	-1.4	-1.53	-1.24	-1.58
51050	0.81	0.73	0.76	0.94	-0.18
51052	-1.28	-1.4	-1.53	-1.78	-1.58
51053	0.9	1.07	1.14	0.9	1.37
51056	1.48	1.6	1.58	0.88	1.76
51057	-0.39	-0.34	-0.46	-0.33	-0.31
51058	-0.04	-0.25	-0.22	-0.27	-0.11
51059	-1.28	-1.4	-1.53	-1.78	-0.98
51060	1.16	1.27	0.85	1.01	0.8
51061	0.07	0.22	0.52	0.51	0.21
51062	-0.69	-0.68	-0.6	-0.5	-0.67
51063	-0.23	-0.16	-0.32	-0.22	-0.56
51065	2.15	1.97	1.98	1.26	2.12
51066	-1.28	-0.87	-0.92	-1.09	-1.1
51067	0.11	0.41	0.3	0.18	0.43
51068	0.52	0.56	0.46	0.45	0.79
51069	1.33	1.36	0.74	0.37	0.98
51070	0.5	0.49	0.45	0.32	0.53
51071	0.71	0.72	0.38	0.37	0.53
51072	1.17	1.35	1.57	1.02	1.24
51073	0.44	0.74	0.32	0.53	0.73
51074	0.11	0.12	0.1	-0.17	0.15
51075	0.88	1.02	0.58	0.63	1.15
51076	-0.44	-0.19	-0.21	-0.27	-0.2
51077	0.85	0.95	0.69	0.41	0.8
51078	0.6	0.7	0.36	0.48	0.75
51079	1.98	1.91	1.68	1.13	1.85
51081	0.81	1.3	0.73	0.7	1.15
51082	1.92	1.95	1.6	1.29	1.53
51083	-1.28	-0.59	-0.85	-1.05	-0.76
51084	0.13	0.37	0.06	-0.01	-0.13
51085	-0.44	-0.29	-0.43	-0.31	-0.2
51086	-1.28	-1.4	-1.53	-1.35	-1.58
51087	-0.58	-0.28	-0.07	-0.12	-0.12
51088	0.52	0.65	0.59	0.76	0.1
51090	-0.58	-0.43	-0.77	-0.45	-0.68
51091	-0.34	-0.08	-0.23	-0.04	-0.12
51092	1.3	1.01	1.03	1.39	1.04
51093	-0.17	0	0.53	0.07	0.42
51094	1.84	1.9	1.73	2.07	1.75
51095	0.54	0.81	0.61	0.69	0.98
51096	0.67	0.95	0.63	0.67	0.69
51097	0.71	0.88	0.19	0.44	0.61
51098	0.49	0.45	0.19	0.27	0.45
51099	0.87	0.48	0.49	0.61	0.66
51100	1.75	1.42	1.82	1.81	1.6
51101	0.47	0.43	0.76	0.98	0.45
51102	0.42	0.73	-0.26	-0.05	0.07
51103	-0.17	-0.05	-0.02	-0.16	0.05
51104	-0.01	0.45	0.43	0.44	0.44
51105	0.31	0.45	0.55	0.49	0.51
51106	0.02	0.02	0.04	-0.14	-0.19
51107	1.38	1.32	1.34	1.7	1.34
51108	1.22	1.25	1.46	1.17	1.55
51109	0.2	0.17	0.25	0.19	0.17
51110	-0.17	0.08	-0.16	-0.02	-0.14
51112	-0.08	0.03	0	0.02	0.31
51114	0.54	0.3	0.21	0.35	0.08
51115	-0.2	-0.23	-0.24	-0.3	-0.23
51116	0.13	0.07	0.31	0.09	0.38
51117	-0.26	0.02	-0.21	-0.31	0.07
51119	0.97	1.17	1.39	0.85	1
51122	1.32	0.98	0.39	0.53	0.86
51123	1.84	1.88	1.79	1.58	2
51124	1.02	1.19	1.04	0.85	1.29
51125	1.66	1.4	1.58	1.49	1.51
51126	0.55	0.97	1.26	0.7	1.21
51127	-0.69	-0.48	-0.74	-0.61	-0.54
51128	0.95	1.09	1.22	0.77	1.01
51129	0.18	0.3	0.71	-0.2	-0.14
51130	0.02	0.17	-0.14	0.02	0.05
51131	0.2	0.46	1.16	0.68	0.89
51132	1.47	1.31	1.68	1.5	1.28
51133	0.81	0.79	0.78	0.95	0.95
51134	0.2	0.16	0.48	0.32	0.27
51135	-0.3	-0.23	-0.35	-0.24	-0.3
51136	-0.23	0.25	0.95	0.4	0.59
51138	1.58	1.57	0.89	1.04	1.14
51141	1.57	1.32	1.73	1.82	0.82
51142	3.34	2.9	2.55	2.23	2.52
51143	0.52	0.84	0.28	0.86	0.54
51144	0.8	0.9	1.07	0.81	1.15
51146	-1.28	-1.4	-1.53	-1.17	-1.58
51147	1.25	1.16	0.95	1.07	1.6
51148	-0.26	-0.22	-0.5	-0.13	-0.4
51150	2.01	2.08	1.53	1.68	1.66
51151	-1.28	-1.4	-1.53	-1.35	-1.58
51154	1.13	1.37	0.64	0.47	0.99
51156	-0.69	-1.4	-1.53	-1.78	-0.86
51157	-0.17	-0.05	-0.33	-0.24	0.17
51161	-1.28	-0.63	-0.85	-0.59	-0.44
51162	0.3	0.04	-0.02	-0.23	0.09
51163	0.41	0.6	0.53	0.26	0.5
51164	1.2	1.14	1.03	1.23	1.16
51166	-1.28	-1.4	-1.53	-1.35	-1.1
51167	1.16	0.91	0.72	0.68	0.85
51168	-1.28	-0.63	-1.04	-0.58	-0.91
51170	0.49	0.61	0.09	0.39	0.31
51171	-1.28	-1.4	-1.04	-1.05	-0.98
51172	0.07	0.09	0.24	0.07	-0.07
51174	-0.26	-0.09	-0.39	-0.21	-0.25
51175	-0.5	-0.26	-0.08	-0.17	0.13
51176	-1.28	-0.63	-0.26	-0.8	0.09
51177	0.13	0.23	0.31	-0.03	0.37
51179	-1.28	-1.4	-1.53	-1.35	-1.58
51181	-0.04	0.09	-0.28	-0.16	-0.16
51182	0.89	0.94	0.77	0.68	0.44
51184	0.31	0.5	0.57	0.52	0.49
51185	-0.06	0	0.04	0.39	0.37
51187	1.03	1.23	0.85	0.75	1.24
51192	-0.08	-0.01	0.09	-0.06	-0.05
51193	0.2	0.07	0.48	0.35	0.33
51194	0.09	0.17	0.22	0.22	0.57
51195	-0.06	-0.34	-0.28	-0.24	-0.23
51196	-0.17	0.11	0.74	0.19	-0.38
51199	0.3	-0.06	0.41	0.33	-0.01
51200	-0.69	-1.4	-0.85	-0.87	-1.1
51201	0.33	0.38	0.28	0.17	0.11
51202	1.01	1.11	0.97	1.04	1.04
51203	0.98	0.91	1.05	0.81	1.35
51204	-0.39	-0.36	-0.55	-0.26	-0.42
51205	0.61	0.31	0.87	0.32	0.6
51206	-1.28	-1.4	-1.53	-1.03	-1.58
51207	-1.28	-1.4	-0.92	-1	-0.98
51208	-1.28	-1.4	-1.53	-1.05	-1.58
51209	-0.69	-1.4	-0.85	-1.05	-1.1
51218	1.73	1.43	0.61	0.39	0.71
51222	0.54	0.69	1.25	0.96	1.01
51225	-0.39	-0.12	-0.12	-0.34	-0.23
51226	0.3	0.32	0.28	0.03	-0.05
51227	0.49	0.71	0.56	0.46	0.65
51228	1.7	1.77	1.8	1.83	1.14
51230	0.58	0.18	0.41	0.56	0.57
51231	0.39	0.49	0.33	0.36	0.7
51232	1.09	0.87	0.91	1.09	0.5
51234	0.6	0.73	0.73	0.39	0.98
51236	0.2	0.2	-0.23	-0.21	0.11
51237	-1.28	-0.87	-0.65	-0.85	-0.91
51239	-0.04	-0.07	-0.23	-0.27	-0.16
51241	0.18	0.51	0.24	-0.15	0.44
51244	-0.11	0.23	0.37	0.17	0.37
51246	1.74	1.73	1.18	1.92	1.04
51247	1.58	1.64	1.83	1.54	2
51248	0.72	0.78	0.79	0.47	0.79
51249	0.02	0.06	-0.06	-0.15	-0.02
51250	0.31	0.14	0.26	-0.2	0.5
51251	0.44	0.72	0.58	0.63	0.42
51252	-0.5	-0.63	-0.67	-0.69	-0.26
51253	1.35	1.47	0.55	0.74	0.97
51255	1.54	1.62	1.46	1.68	1.32
51256	-0.58	-0.14	-0.26	-0.02	-0.07
51257	0.6	0.79	0.22	0.62	0.25
51258	1.44	1.62	1.58	1.09	1.87
51259	-0.2	0	-0.27	-0.13	-0.17
51260	1.45	1.4	1.59	0.89	1.26
51263	0.92	1.18	1.04	0.67	1.27
51264	0.83	1.09	0.57	0.33	0.8
51265	-1.28	-0.31	-0.45	-0.31	-0.43
51266	-1.28	-1.4	-1.04	-1	-0.74
51267	-1.28	-0.87	-0.67	-0.8	-0.82
51268	-1.28	-0.75	-0.92	-0.85	-0.26
51271	0.97	0.98	0.88	0.98	0.72
51272	0.41	0.28	-0.02	0.16	0.4
51274	1.02	1.02	1.37	1.55	0.87
51277	-0.34	-0.35	-0.42	-0.23	-0.28
51278	1.34	1.33	1.06	1	1.11
51279	-1.28	-0.56	-0.74	-0.61	-0.57
51280	0.02	0.16	0.44	0.24	0.49
51281	-1.28	-1.4	-1.53	-0.76	-1.58
51282	1.54	1.27	0.59	0.16	0.98
51283	0.7	0.63	0.94	0.41	0.71
51284	-1.28	-0.68	-0.51	-0.26	-0.5
51285	-0.17	-0.1	-0.31	0.16	-0.49
51286	-0.69	-1.4	-1.53	-0.89	-0.98
51287	-0.23	-0.19	-0.26	-0.3	-0.06
51289	-1.28	-1.4	-1.04	-1.24	-1.1
51290	1	1.2	1.9	1.32	1.79
51291	-0.01	0.11	0.14	0.21	-0.11
51292	0.2	0.39	0.62	0.27	0.57
51293	0.45	0.85	0.05	-0.06	0.8
51294	-0.5	-0.53	-0.35	-0.53	-0.45
51295	0.02	0.27	0.16	0.04	0.27
51296	0.11	0.24	0	-0.24	-0.04
51297	-1.28	-1.4	-1.53	-1.78	-1.58
51298	-1.28	-1.4	-1.53	-1.78	-1.58
51299	-0.69	-0.63	-0.53	-0.73	-0.76
51300	0.67	0.49	0.19	0.31	0.26
51301	-0.44	-0.32	-0.11	-0.28	0.05
51302	0.45	0.34	0.13	0.54	0.22
51303	-0.3	0.32	-0.09	-0.4	0.27
51304	0.82	1.04	0.82	1.13	0.84
51305	-1.28	-1.4	-1.53	-1.78	-1.58
51306	-0.2	-0.08	0.08	0.37	0.14
51307	0.58	0.62	0.69	0.88	0.82
51308	-0.69	-0.39	-0.43	-0.39	-0.63
51309	-0.58	-0.45	-0.15	-0.18	-0.23
51310	-0.5	-0.46	-0.14	-0.35	0.22
51311	-1.28	-1.4	-0.92	-0.57	-1.1
51312	0.09	0.41	0.95	0.32	0.67
51313	-0.23	-0.53	-0.26	-0.32	-0.46
51314	-1.28	-1.4	-1.53	-1.78	-1.58
51315	0.58	0.94	0.98	1.35	0.66
51316	-0.34	-0.13	-0.14	-0.27	-0.19
51317	0.18	-0.03	0.43	0.17	0.46
51318	0.55	0.7	0.62	0.39	0.76
51319	1.11	0.56	0.81	0.82	0.61
51320	1.22	1.26	1.69	1.31	1.39
51322	0.79	0.98	1.4	1.34	1.28
51324	0.98	1.19	1.21	1.08	1.01
51329	1.2	1.49	1.15	0.87	1.14
51330	2.37	2.4	2.3	1.87	1.9
51332	-1.28	-1.4	-0.92	-1.13	-1.58
51333	0.55	0.44	0.03	0.04	0.45
51334	-1.28	-1.4	-1.53	-0.85	-1.1
51335	0.5	0.53	0.05	0.34	0.47
51337	0.26	0.02	-0.17	0.38	-0.08
51338	-1.28	-1.4	-0.64	-0.1	-0.49
51339	-0.58	-1.4	-0.53	-0.51	-0.79
51340	0.33	0.32	0.65	0.19	0.45
51341	0.93	0.61	1.02	0.84	0.51
51343	1.39	1.12	0.43	0.94	0.84
51347	0.31	0.06	-0.12	0.2	-0.23
51350	-0.5	-1.4	-0.92	-1.78	-1.1
51360	0.2	0.3	0.6	0.51	0.32
51361	0.72	1.04	1	1.09	0.55
51362	-0.14	-0.07	0.29	0.2	0.31
51363	-0.44	-0.45	-0.46	-0.41	-0.48
51364	-0.69	-0.75	-0.64	-0.63	-0.68
51365	-0.06	-0.08	-0.17	0.05	-0.49
51366	0.98	0.8	0.63	0.88	0.99
51367	1.25	1.39	0.93	0.79	1.29
51368	1.22	1.19	0.83	0.89	0.93
51371	2	2.04	1.9	1.43	1.84
51372	1.91	1.81	1.88	0.97	1.87
51373	0.9	1.27	0.74	0.72	0.83
51374	0.89	0.81	0.13	0.68	0.32
51375	0.54	0.23	0.06	0.69	-0.06
51377	0.65	0.78	0.78	0.58	1.05
51378	-1.28	-0.75	-1.53	-0.8	-0.91
51379	-0.3	0.28	0.61	0.4	0.36
51380	0.09	0.16	0.45	0.13	1.11
51382	0.92	0.87	0.51	0.51	0.54
51384	-1.28	-1.4	-1.04	-0.95	-0.91
51386	1.62	1.76	0.77	1.29	1.64
51388	1.22	1.18	1.12	0.69	1.33
51389	1.01	1.04	0.79	0.59	1.07
51390	1.21	0.81	1.13	0.65	0.84
51393	-0.39	-0.39	-0.34	-0.32	-0.42
51397	0.67	0.72	0.71	0.61	0.68
51398	1.61	1.52	0.77	0.93	1.2
51399	1.59	1.63	0.12	0.96	0.59
51400	0.31	0.38	0.37	0.7	0.65
51406	0.88	1.07	1.09	0.82	1.33
51409	0.52	0.39	0.01	-0.13	0.28
51411	-0.34	-0.27	-0.27	-0.37	-0.53
51412	-1.28	-0.87	-1.53	-1.09	-0.98
51421	1.02	0.8	1.33	1.01	0.57
51422	0.47	0.56	0.17	0.28	-0.03
51426	-0.26	-0.25	-0.03	0.09	-0.2
51428	0.91	0.98	0.84	1.04	0.74
51429	0.45	0.48	0.74	0.74	0.32
51430	0.35	0.28	0.52	0.51	0.61
51433	1.9	2.19	1.82	2.24	1.91
51434	1.11	1.21	0.6	0.92	0.76
51435	0.37	0.44	0.92	1.09	0.16
51439	0.49	0.45	0.93	1	0.81
51440	-1.28	-0.87	-0.92	-0.91	-0.79
51441	1.01	1.13	1.37	0.94	1.07
51442	-1.28	-1.4	-1.53	-1.13	-1.58
51444	0.37	0.46	0.58	0.48	0.66
51447	0.42	0.47	0.75	0.65	0.74
51449	0.8	0.86	1.11	1.3	0.93
51450	-0.44	-0.48	-0.45	-0.54	-0.22
51451	0.5	0.43	0.3	0.21	0.66
51454	-0.17	-0.46	-0.32	-0.35	-0.17
51455	-0.44	-0.32	-0.04	0.24	-0.11
51458	-1.28	-1.4	-1.04	-1.13	-1.58
51460	0.37	0.34	0.61	0.53	0.19
51465	0.62	0.92	1.07	0.91	0.59
51466	0.64	0.52	0.54	0.58	0.56
51471	-0.69	-0.48	-0.69	-0.53	-0.53
51473	-1.28	-0.56	-0.24	-0.55	-0.6
51474	1.33	1.04	1.09	1.36	1
51475	-1.28	-1.4	-1.53	-1.78	-1.58
51477	0.77	1.05	1.25	0.86	1.44
51478	0.07	0.21	-0.09	0.2	0.02
51479	0.85	0.98	0.75	1.28	0.83
51491	0.62	0.57	0.36	0.19	0.8
51493	1.46	1.42	0.69	1.13	1.33
51495	1.2	1.13	1.14	1.12	1.02
51496	0.39	0.33	0.55	0.45	0.42
51497	0.8	0.82	0.54	0.52	0.98
51499	0.33	0.69	-0.19	0.53	0.1
51503	1.85	1.79	1.79	1.16	1.71
51504	1.66	1.69	1.55	0.76	1.1
51506	1.53	1.5	0.99	0.86	1.4
51510	1.69	1.76	1.52	1.5	1.54
51512	0.2	0.38	0.05	0.31	0.25
51514	1.07	0.99	1.2	1.07	1.56
51517	0.11	-0.1	-0.05	-0.08	-0.08
51520	0.99	1.19	1.05	0.92	1.28
51522	1.4	1.45	0.96	1.25	1.25
51523	1.14	0.98	1.13	0.74	1.58
51524	-0.01	0.1	0.39	0.01	0.07
51526	0.72	0.89	1.03	0.73	0.93
51527	0.33	0.11	0.1	0.19	-0.11
51528	0.35	0.19	0.14	0.19	0.24
51529	1.46	1.61	1.02	1.05	1.38
51530	0.42	0.55	0.45	0.45	0.67
51531	0.22	0.44	-0.05	-0.09	0.02
51533	-0.17	-0.14	-0.41	-0.2	-0.42
51534	0.56	0.44	0.46	0.3	0.59
51535	0.28	0.5	0.52	0.44	0.77
51537	-1.28	-0.36	-0.77	-0.48	-0.38
51538	0.61	0.57	0.18	0.1	0.26
51540	-0.01	0.23	-0.1	0.13	0
51542	0.69	0.86	1.1	1.34	0.98
51547	0.33	0.49	0.26	0.38	0.33
51548	-0.06	-0.07	0.02	0.02	0.11
51550	0.81	0.71	0.35	0.32	0.43
51552	1.38	1.44	1.64	1.52	1.6
51554	-1.28	-1.4	-1.04	-0.68	-1.58
51555	-1.28	-1.4	-1.53	-1.09	-1.58
51557	-1.28	-1.4	-1.53	-1.78	-1.58
51559	0.09	-0.12	-0.01	-0.11	-0.02
51560	-1.28	-0.87	-1.04	-0.87	-0.22
51561	-0.69	-0.21	-0.05	-0.28	0.27
51562	-0.26	-0.19	-0.01	-0.11	-0.12
51564	0.87	0.67	0.99	0.95	0.32
51566	0.74	0.49	0.79	0.94	0.71
51567	0.85	0.87	1.13	0.87	1.36
51569	1.05	0.72	0.96	0.71	0.97
51571	1.12	1.34	0.65	0.82	1.12
51573	0.26	0.49	0.47	0.6	0.47
51574	0.85	0.76	1.12	0.69	0.89
51575	0.37	0.4	0.47	-0.02	0.6
51582	1.07	1.11	1.15	0.62	1.04
51585	0.47	0.32	0.91	0.6	0.83
51588	0.78	0.49	0.27	0.44	0.53
51592	0.37	0.3	0.92	0.89	1.05
51593	1.43	1.46	1.75	1.57	1.65
51594	-0.06	-0.12	-0.27	-0.08	-0.04
51596	1.71	1.79	1.38	1.01	1.51
51599	2.08	1.97	1.9	1.78	2.14
51601	-0.39	-0.22	-0.34	-0.27	-0.3
51602	1.01	1.16	1.43	0.9	1.48
51603	0.2	0.37	-0.07	0.09	0.4
51604	1.41	1.16	0.16	1.07	0.89
51605	0.3	0.28	-0.03	0.24	0.33
51606	1.31	1.13	0.88	0.85	1.19
51608	1.58	1.76	1	1.4	1.09
51611	-0.06	-0.12	-0.01	-0.15	0.13
51614	1.75	1.62	1.46	1.35	1.71
51616	-0.5	-0.51	-0.44	-0.48	-0.46
51617	-1.28	-1.4	-0.67	-1.78	-1.1
51619	-1.28	-1.4	-1.53	-1.78	-1.58
51621	1.1	0.85	0.58	1.28	1.06
51622	1.41	1.44	1.23	1.08	1.05
51626	0.5	0.45	0.03	0.23	0.36
51629	1.88	1.77	1.27	1.38	1.64
51631	1.47	1.55	1.69	1.83	1.59
51633	0.87	0.81	0.62	0.65	0.56
51634	0.37	0.37	0.47	0.27	0.44
51635	-0.04	0.23	-0.1	0.09	0.22
51639	1.48	1.43	0.84	0.72	1.39
